Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,90.9090909090909,89.94008315610489,0.9690077529860162,44,95.17853374713685,2.7333472672930883,89.05966636981468
1.0,81.48148148148148,90.58687180284588,-9.105390321364396,54,94.75109684508642,2.5052534784605065,88.56458353691941
2.0,93.22033898305084,91.05774716135086,2.1625918216999764,59,94.323659943036,2.2771596896279247,89.18103958247968
3.0,93.33333333333333,91.0814652828084,2.2518680505249336,105,93.89622304098557,2.049065900795343,89.18697338398775
4.0,88.88888888888889,91.13579943844434,-2.2469105495554516,72,93.46878613893516,1.820972111962761,88.95357719133712
5.0,89.79591836734694,90.76682317676561,-0.9709048094186699,98,93.04134923688473,1.5928783231301793,89.00120906738827
6.0,98.66666666666667,90.81104837450332,7.855618292163356,75,92.61391233483431,1.3647845342975975,89.4670488151685
7.0,88.37209302325581,90.86519951273038,-2.4931064894745703,86,92.18647543278388,1.1366907454650157,88.92643809916845
8.0,95.04950495049505,91.25214643297286,3.7973585175221842,101,91.75903853073346,0.9085969566324339,89.27709666629838
9.0,90.47619047619048,91.22136638696712,-0.7451759107766378,42,91.33160162868303,0.6805031677998521,89.03693297442663
10.0,91.83673469387756,90.59029793914904,1.2464367547285207,49,90.90416472663262,0.4524093789672703,89.10838078850335
11.0,91.22807017543859,91.43546580189962,-0.20739562646103593,57,90.47672782458218,0.2243155901346885,89.07641729273219
12.0,100.0,90.58762963544525,9.412370364554747,20,90.04929092253175,-0.003778198697893309,89.53706767296369
13.0,91.66666666666666,89.90551037849345,1.7611562881732112,24,89.62185402048134,-0.2318719875304751,89.09944981174377
14.0,90.47619047619048,90.53388467472162,-0.057694198531137886,21,89.1944171184309,-0.4599657763630569,89.03693297442663
15.0,100.0,88.88437794915995,11.115622050840045,21,88.76698021638049,-0.6880595651956387,89.53706767296369
16.0,100.0,89.98577967563243,10.014220324367571,11,88.33954331433006,-0.9161533540282205,89.53706767296369
17.0,83.33333333333334,90.71528523203547,-7.381951898702127,12,87.91210641227964,-1.1442471428608023,88.66183195052383
18.0,100.0,89.67325624627574,10.326743753724259,8,87.48466951022921,-1.3723409316933841,89.53706767296369
19.0,75.0,88.87531756888801,-13.875317568888008,8,87.0572326081788,-1.600434720525966,88.22421408930391
20.0,80.0,87.79753761969904,-7.7975376196990425,5,86.62979570612836,-1.8285285093585477,88.48678480603587
22.0,50.0,89.53488372093024,-39.53488372093024,2,85.77492190202751,-2.2847160870237113,86.91136050564415
23.0,100.0,88.23529411764706,11.764705882352942,2,85.3474849999771,-2.512809875856293,89.53706767296369
24.0,100.0,91.65633074935401,8.343669250645988,4,84.92004809792667,-2.740903664688875,89.53706767296369
28.0,100.0,88.23529411764706,11.764705882352942,1,83.21030048972497,-3.653278820019202,89.53706767296369
36.0,50.0,88.23529411764706,-38.23529411764706,2,79.79080527332158,-5.4780291306798565,86.91136050564415
38.0,100.0,82.35294117647058,17.64705882352942,1,78.93593146922072,-5.93421670834502,89.53706767296369
41.0,100.0,82.35294117647058,17.64705882352942,2,77.65362076306945,-6.618498074842765,89.53706767296369
42.0,50.0,82.35294117647058,-32.35294117647058,2,77.22618386101902,-6.846591863675347,86.91136050564415
43.0,100.0,82.35294117647058,17.64705882352942,2,76.79874695896861,-7.07468565250793,89.53706767296369
47.0,50.0,82.35294117647058,-32.35294117647058,4,75.08899935076691,-7.987060807838257,86.91136050564415
