Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,55.00000000000001,53.017318396090275,1.9826816039097324,80,47.301740965478686,-5.880889063149963,54.599806240628304
1.0,47.368421052631575,54.60721639634,-7.238795343708425,57,47.940591790466875,-5.361685157209079,53.80641671685159
2.0,52.459016393442624,52.65910689303913,-0.20009049959650582,61,48.57944261545507,-4.842481251268195,54.335642063407
3.0,52.38095238095239,52.468721447039,-0.08776906608661506,63,49.21829344044326,-4.323277345327311,54.32752642048161
4.0,45.714285714285715,55.70342837602132,-9.989142661735606,70,49.85714426543146,-3.804073439386427,53.63445051465368
5.0,56.451612903225815,55.21104251509664,1.2405703881291714,62,50.49599509041965,-3.284869533445543,54.750717929800516
6.0,42.30769230769231,52.24283475696799,-9.93514244927568,52,51.13484591540784,-2.765665627504659,53.28029634299435
7.0,43.58974358974359,52.047751939866835,-8.458008350123244,39,51.77369674039603,-2.246461721563775,53.41358017103818
8.0,56.00000000000001,53.930574687964665,2.0694253120353423,50,52.41254756538422,-1.7272578156228908,54.70376762650249
9.0,38.23529411764706,52.92662607981985,-14.69133196217279,34,53.05139839037241,-1.2080539096820067,52.856924183325695
10.0,57.14285714285714,56.08711625468562,1.0557408881715205,7,53.69024921536061,-0.6888500037411225,54.822580638930134
12.0,50.0,50.0,0.0,2,54.96795086533699,0.34955780814064497,54.07999931125735
14.0,100.0,61.08949416342413,38.91050583657587,2,56.245652515313374,1.3879656200224133,59.27806860496687
15.0,33.33333333333333,53.96270396270396,-20.629370629370634,3,56.88450334030156,1.9071695259632975,52.34730954668751
16.0,50.0,55.54474708171206,-5.54474708171206,4,57.52335416528976,2.4263734319041816,54.07999931125735
42.0,50.0,58.08823529411765,-8.088235294117652,2,74.13347561498276,15.925674986367168,54.07999931125735
43.0,100.0,58.08823529411765,41.91176470588235,2,74.77232643997095,16.444878892308054,59.27806860496687
