Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,45.07042253521127,49.816978176807254,-4.746555641595982,71,51.5367919443303,5.2024379325841785,49.380810328492295
1.0,52.12765957446809,47.807334441437426,4.320325133030664,94,51.244441545153876,4.659624268266543,49.578352838099
2.0,48.529411764705884,49.45548812410135,-0.9260763593954664,136,50.952091145977455,4.116810603948907,49.477632556411805
3.0,50.0,47.43784815294528,2.5621518470547215,120,50.659740746801035,3.5739969396312716,49.51879649762309
4.0,44.274809160305345,47.746001640941756,-3.471192480636411,131,50.367390347624614,3.031183275313636,49.35853993260204
5.0,51.798561151079134,50.330629051774046,1.467932099305088,139,50.07503994844819,2.488369610996,49.569140886154884
6.0,55.75221238938053,50.31204687917694,5.440165510203592,113,49.78268954927177,1.9455559466783647,49.67980943581238
7.0,49.43820224719101,47.94493578153957,1.4932664656514376,89,49.49033915009535,1.402742282360729,49.503070947047995
8.0,54.6875,50.232864710142046,4.454635289857954,64,49.19798875091893,0.8599286180430932,49.650006560234075
9.0,59.74025974025974,48.71610753006547,11.024152210194266,77,48.90563835174251,0.31711495372545784,49.79144078356799
10.0,56.86274509803921,47.31900087804504,9.543744219994174,51,48.61328795256609,-0.2256987105921784,49.71089488994244
11.0,43.103448275862064,47.42585189121133,-4.322403615349266,58,48.32093755338967,-0.7685123749098137,49.325751807804636
12.0,45.83333333333333,44.36221422190577,1.4711191114275621,24,48.02858715421325,-1.311326039227449,49.40216533085778
13.0,31.25,49.17317154357029,-17.92317154357029,32,47.73623675503683,-1.8541397035450853,48.99395624717916
14.0,34.78260869565217,45.96462567726635,-11.182016981614176,23,47.44388635586041,-2.3969533678627206,49.09283919291497
15.0,42.857142857142854,45.51774264228764,-2.6605997851447825,21,47.151535956683986,-2.939767032180356,49.31885735459684
16.0,52.0,42.95590147843713,9.044098521562873,25,46.859185557507566,-3.482580696497992,49.574779457670445
17.0,33.33333333333333,40.45538030996485,-7.122046976631523,21,46.566835158331145,-4.025394360815628,49.05227183056182
18.0,66.66666666666666,51.51431767850054,15.152348988166118,12,46.274484759154724,-4.568208025133263,49.985321164684365
23.0,100.0,60.50632911392405,39.49367088607595,2,44.81273276327262,-7.282276346721442,50.91837049880691
25.0,33.33333333333333,59.99774691737332,-26.66441358403999,3,44.22803196491978,-8.367903675356713,49.05227183056182
30.0,0.0,58.98058252427184,-58.98058252427184,2,42.766279969037676,-11.08197199694489,48.11922249643928
38.0,50.0,53.6,-3.6000000000000014,4,40.42747677562631,-15.424481311485977,49.51879649762309
