Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,95.08196721311475,90.65984344616004,4.422123766954712,61,89.5716753499346,-0.7611941780043174,90.328763259517
1.0,84.42622950819673,90.22836855011886,-5.802139041922132,122,89.55039202829062,-0.7837204520929385,90.37140682401558
2.0,87.57396449704143,90.59324504231223,-3.019280545270803,169,89.52910870664664,-0.8062467261815597,90.35880979472128
3.0,91.75257731958763,90.45645622236226,1.2961210972253667,194,89.50782538500266,-0.8287730002701807,90.34208725984408
4.0,88.88888888888889,90.34299117942601,-1.4541022905371221,207,89.48654206335868,-0.8512992743588018,90.35354755341362
5.0,88.75968992248062,90.16199042194143,-1.4023004994608073,258,89.4652587417147,-0.873825548447423,90.35406459921651
6.0,89.65517241379311,90.43981999072867,-0.784647576935555,261,89.44397542007073,-0.8963518225360441,90.35048093692743
7.0,91.56118143459916,90.40109347972958,1.1600879548695815,237,89.42269209842675,-0.9188780966246652,90.34285321364214
8.0,87.93969849246231,89.72436350003466,-1.7846650075723431,199,89.40140877678277,-0.9414043707132863,90.35734615122189
9.0,92.98245614035088,90.22571813028853,2.7567380100623495,171,89.3801254551388,-0.9639306448019074,90.33716536534263
10.0,89.68609865470853,90.41361500706189,-0.7275163523533621,223,89.35884213349483,-0.9864569188905286,90.3503571721365
11.0,92.46231155778895,90.65799357189212,1.8043179858968301,199,89.33755881185085,-1.0089831929791495,90.3392469499001
12.0,83.78378378378379,90.85703748321417,-7.073253699430381,74,89.31627549020688,-1.0315094670677707,90.37397784973379
13.0,93.33333333333333,90.16613292404878,3.167200409284547,60,89.2949921685629,-1.0540357411563919,90.33576117779369
14.0,93.10344827586206,90.17915382502532,2.92429445083674,58,89.27370884691892,-1.0765620152450128,90.33668116273955
15.0,94.18604651162791,90.38720697857741,3.798839533050497,86,89.25242552527494,-1.099088289333634,90.33234867549452
16.0,88.65979381443299,90.8868795035738,-2.2270856891408073,97,89.23114220363097,-1.1216145634222552,90.35446437689917
17.0,87.83783783783784,90.79605983008271,-2.958221992244873,74,89.20985888198699,-1.1441408375108764,90.3577537908913
18.0,95.45454545454545,90.82848792209379,4.626057532451668,44,89.18857556034301,-1.1666671115994973,90.32727222579327
19.0,87.17948717948718,89.87812771609121,-2.6986405366040316,39,89.16729223869903,-1.1891933856881185,90.36038846711358
20.0,80.0,90.10937940496667,-10.109379404966674,10,89.14600891705506,-1.2117196597767395,90.38912030465346
21.0,80.0,87.84442493448441,-7.844424934484408,5,89.12472559541108,-1.2342459338653606,90.38912030465346
22.0,85.71428571428571,89.5541717033178,-3.8398859890320978,7,89.1034422737671,-1.2567722079539818,90.36625210742784
23.0,85.71428571428571,88.8030888030888,-3.0888030888030897,7,89.08215895212312,-1.279298482042603,90.36625210742784
24.0,100.0,91.635687732342,8.364312267657994,4,89.06087563047915,-1.301824756131224,90.3090816143638
25.0,80.0,91.47264070958063,-11.47264070958063,5,89.03959230883517,-1.3243510302198451,90.38912030465346
26.0,66.66666666666666,91.58710933789304,-24.920442671226382,3,89.01830898719119,-1.346877304308466,90.44247943151323
27.0,90.0,90.14988310364177,-0.14988310364176982,10,88.99702566554721,-1.3694035783970873,90.34910095950863
28.0,100.0,89.13430158266783,10.865698417332169,7,88.97574234390324,-1.3919298524857084,90.3090816143638
29.0,83.33333333333334,91.70501323759521,-8.371679904261867,12,88.95445902225927,-1.4144561265743296,90.37578052293851
30.0,100.0,91.44675962857781,8.553240371422191,9,88.9331757006153,-1.4369824006629506,90.3090816143638
31.0,100.0,89.54128440366974,10.458715596330265,2,88.91189237897132,-1.4595086747515718,90.3090816143638
