Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,86.90330477356181,88.32361152786477,-1.4203067543029562,817,91.75198410038706,2.9007994841993994,88.07486742559479
1.0,86.6232827187274,88.60322892145564,-1.979946202728243,1383,91.4907615877552,2.672922488130727,88.07328233422791
2.0,86.86567164179104,88.41679735557602,-1.5511257137849839,1675,91.22953907512334,2.445045492062055,88.07465439968755
3.0,89.75265017667844,88.73290964109286,1.0197405355855835,1698,90.9683165624915,2.2171684959933824,88.09099641515739
4.0,87.73638968481376,88.66697875886888,-0.9305890740551206,1745,90.70709404985963,1.9892914999247104,88.07958318165008
5.0,87.96487603305785,88.61179023321843,-0.6469142001605803,1936,90.44587153722777,1.7614145038560383,88.080876550268
6.0,89.56772334293947,88.74309084903165,0.8246324939078278,1735,90.18464902459591,1.5335375077873659,88.08994961929756
7.0,89.62264150943396,88.70742527084914,0.9152162385848186,1696,89.92342651196405,1.3056605117186937,88.0902604887812
8.0,88.7807670291929,88.89030950858456,-0.1095424793916635,1747,89.6622039993322,1.0777835156500215,88.08549497853805
9.0,88.97869213813372,88.63875433023586,0.33993780789786854,1361,89.40098148670035,0.8499065195813493,88.08661535236594
10.0,89.58770090845563,88.60985941108174,0.9778414973738876,1431,89.13975897406849,0.6220295235126772,88.09006270419955
11.0,88.95921237693389,88.66866444809759,0.290547928836304,1422,88.87853646143662,0.394152527444005,88.08650508533242
12.0,85.42024013722127,88.45422594302694,-3.0339858058056706,583,88.61731394880476,0.16627553137533235,88.0664723977354
13.0,87.8839590443686,88.15397096955598,-0.27001192518739003,586,88.3560914361729,-0.061601464693339825,88.08041851198855
14.0,87.05179282868527,88.49933824515985,-1.4475454164745827,502,88.09486892354106,-0.289478460762012,88.07570795629655
15.0,90.7843137254902,88.72875248776062,2.0555612377295773,510,87.8336464109092,-0.5173554568306842,88.09683624440122
16.0,88.72017353579176,88.56365507039347,0.1565184653982925,461,87.57242389827734,-0.7452324528993564,88.08515198332884
17.0,89.66292134831461,88.6024715610155,1.060449787299106,445,87.31120138564548,-0.9731094489680285,88.09048849662474
18.0,87.06293706293707,88.76085432363524,-1.6979172606981763,286,87.04997887301361,-1.2009864450367007,88.07577103929019
19.0,88.71794871794872,88.08282372203341,0.6351249959153051,195,86.78875636038177,-1.428863441105373,88.08513938953669
20.0,85.16129032258064,88.00391553896117,-2.842625216380526,155,86.52753384774991,-1.656740437174045,88.06500658778025
21.0,90.19607843137256,87.67568110173333,2.5203973296392235,102,86.26631133511805,-1.8846174332427172,88.09350648279745
22.0,89.04109589041096,87.66569906733999,1.3753968230709717,73,86.00508882248619,-2.1124944293113894,88.08696859471699
23.0,89.23076923076924,88.10961413170341,1.121155099065831,65,85.74386630985433,-2.3403714253800616,88.08804225862715
24.0,91.07142857142857,89.13892607454834,1.9325024968802325,56,85.48264379722248,-2.5682484214487347,88.098461485184
25.0,86.8421052631579,88.858007584299,-2.0159023211410982,38,85.22142128459062,-2.796125417517407,88.07452099996894
26.0,91.22807017543859,87.5814853712372,3.6465848042013818,57,84.96019877195876,-3.024002413586079,88.09934816982161
27.0,92.3076923076923,88.12828705404421,4.179405253648099,52,84.6989762593269,-3.251879409654751,88.10545947316996
28.0,85.96491228070175,88.58240481873024,-2.617492538028486,57,84.43775374669504,-3.4797564057234234,88.06955556599841
29.0,85.36585365853658,88.31343868811285,-2.947585029576274,82,84.17653123406319,-3.7076334017920956,88.06616453792097
30.0,89.28571428571429,88.33562385100778,0.9500904347065102,56,83.91530872143133,-3.9355103978607677,88.08835328031543
31.0,92.3076923076923,87.72538529016278,4.58230701752953,52,83.65408620879947,-4.16338739392944,88.10545947316996
32.0,87.87878787878788,86.36207967741268,1.5167082013751951,33,83.39286369616761,-4.391264389998112,88.08038924011593
33.0,88.46153846153845,87.51004936074474,0.9514891007937081,26,83.13164118353575,-4.619141386066785,88.08368795499146
34.0,83.33333333333334,88.68650237546593,-5.353169042132592,18,82.87041867090389,-4.847018382135456,88.05465926408681
35.0,83.33333333333334,87.51944232255933,-4.1861089892259855,24,82.60919615827204,-5.074895378204129,88.05465926408681
36.0,90.0,86.60698792814668,3.3930120718533203,10,82.34797364564018,-5.3027723742728,88.09239656226286
37.0,83.33333333333334,86.99570902704937,-3.6623756937160294,12,82.08675113300832,-5.530649370341473,88.05465926408681
38.0,82.35294117647058,85.6600362919928,-3.307095115522216,17,81.82552862037646,-5.758526366410145,88.04910966141387
39.0,50.0,87.73393933898535,-37.73393933898535,4,81.56430610774461,-5.986403362478818,87.86597277320656
40.0,66.66666666666666,87.53491605303914,-20.868249386372483,9,81.30308359511275,-6.214280358547489,87.96031601864668
41.0,85.71428571428571,86.874172632888,-1.1598869186022966,14,81.04186108248089,-6.442157354616162,88.06813687057826
42.0,93.33333333333333,87.01525850698921,6.318074826344116,15,80.78063856984903,-6.670034350684833,88.11126521135088
43.0,87.5,87.41985643854484,0.08014356145515933,16,80.51941605721717,-6.8979113467535065,88.07824507544684
44.0,80.0,87.98863975363948,-7.988639753639475,15,80.25819354458531,-7.125788342822178,88.03579061499879
45.0,50.0,88.75482266293773,-38.75482266293773,4,79.99697103195346,-7.353665338890851,87.86597277320656
46.0,75.0,87.58643572971201,-12.586435729712008,4,79.7357485193216,-7.581542334959522,88.00748764136675
47.0,87.87878787878788,87.41628964320893,0.4624982355789484,33,79.47452600668974,-7.809419331028195,88.08038924011593
