Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,59.42028985507246,63.177077498135894,-3.756787643063433,69,70.72471246509511,5.164909380801068,63.54751916676679
1.0,62.96296296296296,64.67079241490264,-1.7078294519396735,108,70.12740044843864,4.704746685323428,63.861384893919215
2.0,67.78523489932886,64.00216969135647,3.7830652079723848,149,69.53008843178216,4.244583989845789,64.2886176195306
3.0,65.60509554140127,64.4139736695879,1.1911218718133654,157,68.93277641512567,3.784421294368149,64.09546657114697
4.0,67.6923076923077,64.25775622360266,3.4345514687050382,130,68.3354643984692,3.3242585988905096,64.28038466534159
5.0,73.83177570093457,64.147293410741,9.684482290193571,107,67.73815238181272,2.86409590341287,64.8243153448516
6.0,66.66666666666666,66.5432240197456,0.12344264692106321,96,67.14084036515625,2.4039332079352302,64.18951724503312
7.0,69.23076923076923,64.13461716710472,5.096152063664505,91,66.54352834849976,1.9437705124575908,64.41668579580427
8.0,58.333333333333336,64.41695846996852,-6.083625136635185,60,65.94621633184329,1.4836078169799514,63.451219455026845
9.0,65.21739130434783,65.80760566057604,-0.5902143562282163,46,65.34890431518681,1.023445121502312,64.06111762937985
10.0,55.10204081632652,66.70926003413487,-11.60721921780835,49,64.75159229853034,0.5632824260246725,63.164940720126445
11.0,68.29268292682927,63.76533862916732,4.527344297661955,41,64.15428028187387,0.10311973054703305,64.3335753504002
12.0,77.77777777777779,63.25609680937518,14.521680968402606,18,63.55696826521738,-0.3570429649306073,65.17391429837481
13.0,78.57142857142857,65.86487871337555,12.706549858053023,14,62.959656248560904,-0.8172056604082467,65.24422837361351
14.0,83.33333333333334,68.69570607473833,14.637627258595018,6,62.36234423190443,-1.2773683558858862,65.66611282504566
15.0,62.5,64.80043071377553,-2.300430713775526,8,61.76503221524795,-1.7375310513635256,63.82036835002998
16.0,100.0,65.14832008584177,34.851679914158225,12,61.167720198591475,-2.197693746841165,67.14270840505822
17.0,46.15384615384615,58.90575696499207,-12.751910811145919,13,60.570408181934994,-2.6578564423188045,62.37216883886383
18.0,33.33333333333333,64.7026058316381,-31.369272498304767,3,59.97309616527852,-3.118019137796444,61.23632608500802
19.0,50.0,60.36036036036037,-10.360360360360367,2,59.375784148622046,-3.5781818332740842,62.712921665020566
27.0,50.0,60.592551314200804,-10.592551314200804,4,54.597288015370225,-7.2594833970952,62.712921665020566
29.0,50.0,60.824742268041234,-10.824742268041234,2,53.40266398205727,-8.17980878805048,62.712921665020566
30.0,50.0,60.824742268041234,-10.824742268041234,2,52.80535196540079,-8.639971483528118,62.712921665020566
