Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,84.21052631578947,88.19248925694738,-3.981962941157917,19,91.47860294998065,2.7568487814303904,89.49556422338084
1.0,88.13559322033898,88.45229317383301,-0.31669995349403735,59,91.3511127710653,2.595145947524857,89.41099534448118
2.0,87.14285714285714,88.71258263195097,-1.5697254890938268,70,91.22362259214994,2.4334431136193237,89.43238468106001
3.0,89.70588235294117,89.3835943559852,0.32228799695597843,68,91.09613241323459,2.2717402797137902,89.37716213992138
4.0,88.52459016393442,88.29527034633709,0.22931981759732878,61,90.96864223431923,2.110037445808257,89.40261407704924
5.0,84.84848484848484,88.54822405733817,-3.6997392088533303,66,90.84115205540387,1.9483346119027236,89.48181886840817
6.0,95.0,88.75425546726714,6.245744532732857,60,90.71366187648852,1.78663177799719,89.26309590740551
7.0,91.02564102564102,89.65414802730743,1.3714929983335935,78,90.58617169757316,1.6249289440916568,89.34872682554777
8.0,85.71428571428571,89.38869670955908,-3.6744109952733766,70,90.4586815186578,1.4632261101861235,89.46316445808812
9.0,88.88888888888889,89.25262569791444,-0.3637368090255535,81,90.33119133974245,1.3015232762805902,89.39476495358124
10.0,93.33333333333333,89.28957559145387,4.04375774187946,60,90.2037011608271,1.1398204423750569,89.29900564727163
11.0,80.72289156626506,88.6555423718716,-7.932650805606542,83,90.07621098191173,0.9781176084695233,89.57070825734289
12.0,93.75,89.44567182180043,4.304328178199569,32,89.94872080299638,0.81641477456399,89.29002821230509
13.0,89.47368421052632,88.4562053282275,1.0174788822988177,38,89.82123062408102,0.6547119406584567,89.3821650448563
14.0,89.47368421052632,90.92758211317768,-1.453897902651363,19,89.69374044516566,0.4930091067529232,89.3821650448563
15.0,96.29629629629629,90.23777030551355,6.058525990782741,27,89.56625026625031,0.3313062728473901,89.23516610973188
16.0,80.0,88.27600619195047,-8.276006191950472,10,89.43876008733496,0.1696034389418566,89.58628356620048
17.0,95.0,89.5127625303322,5.487237469667804,20,89.31126990841959,0.00790060503632306,89.26309590740551
18.0,100.0,90.9705882352941,9.029411764705898,3,89.18377972950424,-0.15380222886921002,89.15536668780719
19.0,88.88888888888889,89.1093116810008,-0.2204227921119184,9,89.05628955058889,-0.31550506277474355,89.39476495358124
20.0,66.66666666666666,88.06743669127569,-21.40077002460903,9,88.92879937167352,-0.47720789668027663,89.87356148512934
21.0,66.66666666666666,92.23529411764706,-25.5686274509804,6,88.80130919275817,-0.6389107305858102,89.87356148512934
22.0,100.0,89.72549019607844,10.27450980392156,3,88.67381901384282,-0.8006135644913437,89.15536668780719
23.0,100.0,92.23529411764706,7.764705882352942,3,88.54632883492745,-0.9623163983968768,89.15536668780719
24.0,100.0,88.31727477021305,11.682725229786953,3,88.4188386560121,-1.1240192323024103,89.15536668780719
25.0,100.0,92.56470588235294,7.435294117647061,5,88.29134847709675,-1.2857220662079438,89.15536668780719
26.0,80.0,90.76072534276868,-10.76072534276868,5,88.16385829818138,-1.447424900113477,89.58628356620048
27.0,100.0,88.63405572755417,11.36594427244583,5,88.03636811926603,-1.60912773401901,89.15536668780719
28.0,100.0,86.53846153846153,13.461538461538467,8,87.90887794035068,-1.770830567924544,89.15536668780719
29.0,100.0,89.78393407177296,10.216065928227039,11,87.78138776143531,-1.932533401830077,89.15536668780719
30.0,66.66666666666666,87.57739938080495,-20.91073271413829,3,87.65389758251996,-2.09423623573561,89.87356148512934
31.0,100.0,89.7196261682243,10.280373831775705,1,87.52640740360461,-2.255939069641144,89.15536668780719
32.0,100.0,86.05769230769229,13.942307692307708,8,87.39891722468924,-2.417641903546677,89.15536668780719
33.0,100.0,87.61609907120743,12.38390092879257,2,87.27142704577389,-2.5793447374522103,89.15536668780719
34.0,100.0,89.7196261682243,10.280373831775705,2,87.14393686685854,-2.7410475713577442,89.15536668780719
36.0,100.0,85.13513513513513,14.86486486486487,2,86.88895650902782,-3.0644532391688104,89.15536668780719
42.0,100.0,92.70588235294117,7.294117647058826,1,86.12401543553568,-4.034670242602011,89.15536668780719
45.0,0.0,92.70588235294117,-92.70588235294117,1,85.74154489878961,-4.519778744318611,91.30995107977363
47.0,100.0,92.70588235294117,7.294117647058826,3,85.4865645409589,-4.843184412129678,89.15536668780719
