Minute_FT%,Yearly_FT%,Regression_Predicted
70.04444444444444,73.04646931000107,75.28825862246217
73.74854481955762,74.65708280080202,75.5824243092343
74.3656136716727,75.23254472021458,75.63142959102626
77.08014293006636,75.82442883928069,75.8470072705415
75.67164179104478,75.91975658590741,75.73514942034299
76.00652883569097,76.14203416831707,75.76174488685392
78.32630945213727,77.22899675645091,75.94597311748787
78.00546448087432,77.4086301305232,75.92049281950429
77.51037344398341,76.79535195319649,75.8811745559226
79.58963282937364,77.82975255418178,76.04630149718753
80.73529411764706,77.99907731858612,76.13728559738564
80.56537102473497,78.50439015720791,76.12379094598236
76.65369649805449,77.30386709269708,75.81314050267873
77.98507462686567,78.56584434290644,75.91887353417175
78.37837837837837,77.67731113516969,75.9501082353022
75.73529411764706,78.32667317847377,75.74020444814283
77.6824034334764,79.33741982602913,75.89483652910901
82.35294117647058,78.93289290987013,76.26575302802303
71.55963302752293,79.87232701543078,75.40858918723984
72.58064516129032,78.178180403694,75.48967412153328
72.41379310344827,73.50063664975384,75.476423360157
84.21052631578947,80.19904755551543,76.41327543641044
63.1578947368421,76.37350094346421,74.74135480801966
100.0,78.05432319128515,77.66721590770354
83.33333333333334,85.46645403665275,76.34361207689417
53.84615384615385,75.33179571321709,74.00185145315452
76.92307692307693,65.74036313476576,75.83453368042903
66.66666666666666,82.57624011651976,75.0200082460848
70.0,78.72401041841468,75.28472901224667
83.33333333333334,71.38662794122429,76.34361207689417
70.0,76.16927293485308,75.28472901224667
80.0,72.59920986521843,76.07889131073229
0.0,72.46376811594203,69.72559292284731
100.0,76.51776614389006,77.66721590770354
83.33333333333334,83.28841998661271,76.34361207689417
100.0,69.23076923076923,77.66721590770354
61.53846153846154,74.91550563623113,74.61274552891268
75.0,67.21137974850994,75.68181016148948
72.72727272727273,75.12913930695616,75.50131873001548
45.45454545454545,67.96327335088365,73.33542155232742
100.0,76.34817420554549,77.66721590770354
83.33333333333334,74.25438596491229,76.34361207689417
66.66666666666666,70.73965021333441,75.0200082460848
87.5,80.00507671557673,76.67451303459652
75.0,65.49080369243964,75.68181016148948
60.0,76.12044610437549,74.49056671376105
50.0,64.39843982900055,73.69640441527542
