Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,71.69089517980107,75.18657281186762,-3.4956776320665455
1,73.92875580795044,75.91600707217721,-1.9872512642267708
2,73.71428571428571,75.76959157838607,-2.0553058641003616
3,76.84162062615101,76.0370729870316,0.8045476391194057
4,76.94394213381554,76.94168229608799,0.002259837727550007
5,78.08802650260293,77.14984447116353,0.9381820314393963
6,77.53396029258099,77.35241144681062,0.18154884577036512
7,80.0370828182942,77.77316966157261,2.2639131567215856
8,78.74639769452449,78.70125948540372,0.04513820912076483
9,78.62001943634597,78.66399818068996,-0.043978744343988296
10,80.12269938650307,79.98005987462122,0.1426395118818533
11,83.51206434316354,80.89419033020931,2.617874012954232
12,85.6140350877193,79.01975157513857,6.594283512580731
13,80.41543026706232,80.13200947815733,0.2834207889049907
14,81.93146417445483,78.50489160173795,3.4265725727168785
15,77.39938080495357,79.3961110427582,-1.9967302378046412
16,82.97872340425532,80.14509834876682,2.833625055488497
17,83.13253012048193,80.1582875367904,2.9742425836915345
18,78.62595419847328,79.71621810105529,-1.0902639025820093
19,84.52380952380952,80.07744112242528,4.446368401384234
20,81.57894736842105,76.05197885071742,5.5269685177036365
21,69.56521739130434,75.41009518933458,-5.8448777980302395
22,66.66666666666666,76.0141926045681,-9.347525937901437
23,81.81818181818183,78.6395454783028,3.1786363398790343
24,83.33333333333334,72.10510082962061,11.228232503712732
25,70.58823529411765,75.73176595533407,-5.143530661216417
26,82.35294117647058,78.8125065454035,3.540434631067086
27,69.23076923076923,81.12871187202668,-11.897942641257458
28,85.71428571428571,80.71209708348415,5.002188630801555
29,63.1578947368421,81.7805739352683,-18.62267919842619
30,100.0,75.1223046416186,24.877695358381402
31,60.0,82.85763218252052,-22.85763218252052
32,88.88888888888889,83.95740062406729,4.931488264821596
33,100.0,67.37455197132617,32.62544802867383
34,50.0,60.36036036036036,-10.36036036036036
35,83.33333333333334,74.01352747057719,9.319805862756155
36,66.66666666666666,77.63157894736842,-10.964912280701768
37,56.25,69.28603784202475,-13.036037842024754
38,100.0,68.09246340726772,31.907536592732285
39,78.94736842105263,78.33953016319133,0.6078382578613031
40,81.25,69.10409772352166,12.145902276478338
41,62.5,82.18033998521803,-19.680339985218026
42,50.0,84.04255319148936,-34.04255319148936
43,66.66666666666666,64.76190476190477,1.9047619047618838
44,78.57142857142857,64.69050267065651,13.880925900772056
45,72.72727272727273,65.97971081549781,6.747561911774923
46,56.25,72.14655037440906,-15.89655037440906
47,84.61538461538461,73.89697165430354,10.718412961081071
