Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,69.5940347970174,72.38579595297564,-2.791761155958241
1,72.1875,73.2406343963285,-1.0531343963285025
2,74.74132684114426,74.42093343140081,0.32039340974344555
3,72.91904218928164,73.37978063834773,-0.46073844906608485
4,73.74495095210617,74.52754491181476,-0.782593959708592
5,76.31742095474272,74.68046716095351,1.6369537937892034
6,75.95593000648087,75.03235587905021,0.9235741274306548
7,75.01725327812284,75.52237171535081,-0.5051184372279778
8,77.93538219070135,75.41394351408893,2.5214386766124193
9,76.25772285966461,75.95762569893158,0.3000971607330314
10,77.35263702171665,76.0393934237673,1.3132435979493522
11,78.1021897810219,77.22930782404309,0.8728819569788158
12,76.3385146804836,76.10594460780219,0.23257007268141194
13,74.21150278293135,76.5124844652243,-2.3009816822929565
14,76.41129032258065,77.53408221128794,-1.1227918887072832
15,71.16402116402116,75.60160436645312,-4.437583202431952
16,79.7583081570997,76.49714011661804,3.261168040481664
17,73.4006734006734,78.26499549426626,-4.864322093592861
18,73.59550561797754,76.74196858552097,-3.146462967543428
19,72.7810650887574,77.91970949705909,-5.138644408301687
20,79.48717948717949,76.68361451665541,2.8035649705240786
21,82.90598290598291,79.66173240680024,3.2442504991826695
22,82.79569892473118,76.46995942270924,6.325739502021946
23,79.7752808988764,77.09109505737521,2.68418584150119
24,62.0,79.02233511506407,-17.022335115064067
25,75.0,78.60833720173056,-3.6083372017305635
26,72.3076923076923,77.2858941949229,-4.978201887230597
27,83.60655737704919,78.01992649905434,5.58663087799485
28,80.76923076923077,75.55772875720372,5.211502012027054
29,78.37837837837837,77.91085517478422,0.4675232035941548
30,69.56521739130434,77.19651194261388,-7.631294551309537
31,73.68421052631578,77.39762210919612,-3.7134115828803402
32,82.75862068965517,76.58548942875046,6.173131260904711
33,87.17948717948718,76.87552168468936,10.303965494797822
34,80.0,76.2140537125412,3.785946287458799
35,82.5,77.33870944714101,5.161290552858986
36,68.42105263157895,78.7847632622166,-10.363710630637655
37,70.58823529411765,77.13708314670205,-6.548847852584402
38,89.47368421052632,78.11982630407803,11.353857906448283
39,65.51724137931035,75.1325970534785,-9.615355674168157
40,66.66666666666666,76.22829323874792,-9.561626572081266
41,88.0,72.77643965432338,15.223560345676617
42,75.0,78.06751414047018,-3.0675141404701805
43,76.47058823529412,75.37069812392228,1.0998901113718347
44,73.91304347826086,76.40385150630027,-2.4908080280394103
45,84.21052631578947,75.35558967407364,8.854936641715824
46,67.85714285714286,74.65702357659794,-6.799880719455075
47,83.07692307692308,77.69217942847844,5.3847436484446405
49,100.0,85.03184713375796,14.968152866242036
50,100.0,81.65548098434004,18.344519015659955
52,100.0,82.66040981487919,17.339590185120812
