Minute_FT%,Yearly_FT%,Regression_Predicted
74.09326424870466,73.2207346677349,75.77774160975258
72.82249173098126,74.26697259843117,75.63405481959391
75.4618664140218,74.86032783684732,75.93249003985787
76.11798287345385,75.00592952034127,76.00667740755053
75.25100401606426,75.12506394371948,75.90864773865516
75.83507306889354,75.96821009434034,75.97468867537798
76.5397536394177,76.4527403267528,76.05436720780894
75.65169162506933,76.16036063296075,75.953953657371
78.00369685767097,76.81180822476401,76.2198958914023
78.11526479750779,76.60291368652132,76.23251092590785
77.97513321492006,77.64290366539498,76.21666618814317
77.48058671268335,77.42289414826318,76.16074760436871
77.15930902111324,77.36457580044188,76.12442059886028
75.31531531531532,77.04272379351082,75.91591944466977
77.77777777777779,75.69732930425046,76.19435112475625
78.2340862422998,76.67280129960815,76.24594611730997
72.40566037735849,75.25108757243675,75.58692352079399
79.33130699088146,77.84628994697248,76.37000933496725
82.03883495145631,78.34499995614881,76.67615067536768
78.2312925170068,76.90951769867395,76.24563022960047
82.05128205128204,78.37354282861051,76.67755807424969
82.5,77.83412082617254,76.72829480394651
73.41772151898735,75.50625019737808,75.70135770539966
75.0,75.44733259225033,75.88026660758553
84.31372549019608,77.96743173467208,76.93337351809916
78.72340425531915,77.81173633451763,76.30127351358034
77.35849056603774,78.52619720639836,76.14694214103237
69.6969696969697,74.18134366776225,75.28065071116868
66.66666666666666,75.65837694270225,74.93801305607332
70.2127659574468,76.39500172220718,75.33897201416362
66.66666666666666,74.4889266838903,74.93801305607332
73.33333333333333,79.32083326707033,75.69181589728308
66.0377358490566,77.42012511559493,74.8668995804875
76.66666666666667,77.5180450388794,76.06871731788796
82.6086956521739,75.52889791212014,76.74058506766188
75.0,74.65117267401254,75.88026660758553
90.0,77.0155582669702,77.57632300030748
58.82352941176471,68.47047918195494,74.05118618406183
75.0,78.34056449779305,75.88026660758553
63.63636363636363,75.19039832208092,74.59537540097797
73.68421052631578,73.31372366166643,75.73148973103096
92.3076923076923,73.90926428735726,77.83725475303395
78.57142857142857,74.4558667887685,76.2840895582336
50.0,70.2582732864423,73.05350595304893
75.0,75.87998822634636,75.88026660758553
78.26086956521739,72.37603568999029,76.24897451904683
68.42105263157895,75.8926118803704,75.13638222481273
90.9090909090909,80.34180706650629,77.67911429683609
100.0,75.25773195876289,78.70702726212212
50.0,75.25773195876289,73.05350595304893
