Minute_FT%,Yearly_FT%,Regression_Predicted
77.05627705627705,77.26094220954255,80.17793139056184
73.52941176470588,78.47245467111142,79.89827847610427
74.21052631578947,78.11479159939026,79.95228554854482
80.65395095367847,79.00607922640619,80.46319887528283
74.48275862068967,78.61549238913868,79.97387144740429
79.42122186495176,78.75570161569559,80.36545307160188
80.3088803088803,77.34948194140462,80.43583746407663
73.66071428571429,79.24758162332684,79.90868974209829
75.75757575757575,77.08233681725144,80.0749545050937
79.64071856287424,78.20015343943629,80.38285744807028
73.4375,80.17794040372215,79.89099058990845
80.92105263157895,80.15819541455762,80.48437795543083
78.94736842105263,78.88192598088999,80.32788018869965
80.0,79.42024492458539,80.41134566428961
78.57142857142857,80.46570597225245,80.29807109027466
93.33333333333333,82.72821308140199,81.46857502176246
91.66666666666666,82.09886273087403,81.33642135207835
83.33333333333334,85.67890642691475,80.67565300365783
100.0,79.6788990825688,81.99718970049888
50.0,76.42962339575006,78.03257960997571
100.0,85.4389721627409,81.99718970049888
100.0,80.0,81.99718970049888
100.0,80.29978586723769,81.99718970049888
100.0,84.11910669975185,81.99718970049888
100.0,84.11910669975185,81.99718970049888
50.0,80.29978586723769,78.03257960997571
100.0,82.16579504974312,81.99718970049888
75.0,82.82572778123765,80.0148846552373
100.0,83.96946564885496,81.99718970049888
100.0,80.2124833997344,81.99718970049888
50.0,80.29978586723769,78.03257960997571
66.66666666666666,84.55906185408153,79.35411630681676
100.0,83.83269978808049,81.99718970049888
