Minute_FT%,Yearly_FT%,Regression_Predicted
69.14241960183767,73.7727679206034,74.31198806556586
75.23510971786834,74.7547670745293,76.21895175014346
74.17431192660551,74.81800190075361,75.8869304547725
75.37912578055308,75.50656586958074,76.26402763555785
76.18173474070674,75.88986005132354,76.51523787451332
76.95167286245353,76.0813057272326,76.75622240016314
76.44946126218574,76.4542378219559,76.5990341523702
77.73058252427184,77.31292269732151,77.00001494670116
78.86067261496224,77.6645852857524,77.35372418222873
75.09615384615384,77.4414918659118,76.17545966436985
79.20353982300885,77.81982823446866,77.4610388990329
76.43142476697736,78.07045375522131,76.59338887241923
78.17371937639199,77.23191485457038,77.13871326685168
79.24528301886792,78.99166226975666,77.47410418826729
77.45098039215686,78.7519107423922,76.91250169690188
75.92067988668555,76.77262991674104,76.43352977565706
76.76767676767676,77.79942219713418,76.69863308178961
81.63265306122449,76.99058879743681,78.22133207705222
79.16666666666666,79.77993496975634,77.44949789354251
91.02564102564102,80.98477908299986,81.1612628131794
83.33333333333334,81.21299894332358,78.75363151395548
76.47058823529412,81.12984104373383,76.60564672739295
82.14285714285714,81.18920795898813,78.3810219081232
85.0,80.23875183916081,79.27528496212066
86.36363636363636,78.22735379714291,79.70209232880126
83.33333333333334,82.2880922355704,78.75363151395548
84.61538461538461,77.47715401472482,79.15490339715947
77.77777777777779,76.70524508235513,77.0147866867382
92.3076923076923,86.35263926650609,81.5625346963834
84.375,81.80387416500207,79.07966491905871
69.23076923076923,69.76208153536149,74.33964079871161
85.71428571428571,80.8438616074499,79.49885072562003
75.0,62.971663047882565,76.14536427312956
60.0,83.02983203628828,71.4504832396429
100.0,84.0311987939962,83.97016599560732
57.14285714285714,70.37996780806257,70.55622018564544
78.94736842105263,79.0891362930676,77.38085928194184
72.72727272727273,72.69895543005856,75.43401866199522
71.42857142857143,74.29002804532021,75.02753545563274
75.0,64.17682926829268,76.14536427312956
50.0,73.31891133072995,68.3205625506518
66.66666666666666,71.56702380544557,73.53709703230363
71.42857142857143,73.10276633863657,75.02753545563274
81.25,78.45815020882615,78.101564703749
63.1578947368421,69.58002155013969,72.43887924669272
66.66666666666666,76.88767985288096,73.53709703230363
70.58823529411765,68.88165183310869,74.76451691033937
