Minute_FT%,Yearly_FT%,Regression_Predicted
72.05067300079176,75.95132310725829,74.82166145683684
77.04026115342764,76.80844577301077,76.5549815825489
75.7318224740321,77.03024541305162,76.10044645321997
76.99346405228759,77.10690817418435,76.538724858597
77.27484834344376,77.44423971320775,76.63647421986695
77.78330019880715,78.58545363670657,76.81310399509027
80.14500836586727,77.96125794080845,77.63353168807758
79.72885732730795,79.4234765556909,77.48896605492212
80.0632911392405,79.86132617765146,77.6051441520332
79.76060935799782,81.13362817818094,77.49999631075553
82.9032258064516,81.516858656623,78.59170171225668
84.13461538461539,82.71340637442768,79.01947095355084
82.47863247863248,81.73728910552872,78.44420333406626
80.78291814946618,80.20391779169844,77.85513351822392
80.45112781954887,80.52661952713879,77.73987373349429
81.6593886462882,81.21412408391843,78.15960833764001
85.56701030927834,80.08561542179088,79.51706692238336
71.34146341463415,81.12860150885277,74.57529097265459
84.05797101449275,82.50614696542085,78.99284566400948
75.92592592592592,80.05490422033508,76.16787554943907
76.92307692307693,85.57674535676044,76.51427325579539
82.75862068965517,82.74328657361986,78.54146771466877
88.0,78.86109264355773,80.36225691954778
92.85714285714286,79.44446149223018,82.0495672165503
87.5,78.7922547528449,80.1885632125034
85.71428571428571,83.27466172304753,79.56822854448775
100.0,77.5477701804543,84.53090588861285
73.33333333333333,80.68571413179124,75.26724151291266
83.33333333333334,80.58227047957085,78.74111565380024
88.88888888888889,82.43501519295427,80.67104573207111
94.11764705882352,81.67507013351872,82.48745051162015
75.0,82.88268128838548,75.84622053639393
66.66666666666666,80.9934094854601,72.95132541898762
64.28571428571429,80.34219938871777,72.1242125283001
100.0,80.48981480723988,84.53090588861285
100.0,83.33333333333334,84.53090588861285
80.0,77.67051913603639,77.58315760683772
76.92307692307693,77.0167476399396,76.51427325579539
62.5,59.25477824997276,71.50387786028446
80.0,65.07856234453062,77.58315760683772
75.0,80.41352652981915,75.84622053639393
50.0,46.83210137275607,67.16153518417501
83.33333333333334,73.71795369593804,78.74111565380024
75.0,70.04789731625975,75.84622053639393
77.77777777777779,71.8733996230156,76.81118557552936
80.0,68.64513018322083,77.58315760683772
100.0,74.36021186021186,84.53090588861285
75.0,73.64841850036355,75.84622053639393
