Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,74.44253859348198,75.875322122325,-1.432783528843018
1,75.73898494143893,77.0417198045372,-1.3027348630982658
2,78.28715365239294,77.069920079673,1.2172335727199481
3,79.05,78.19978577982978,0.8502142201702156
4,79.1644349223353,77.85650715962763,1.3079277627076777
5,78.6255096097845,78.4914060339471,0.1341035758374005
6,80.8913308913309,79.40650458733059,1.4848263040003076
7,79.50036737692872,80.08951705386048,-0.5891496769317541
8,80.2007299270073,80.24169506138549,-0.040965134378183166
9,80.45397225725095,80.79430907998444,-0.34033682273349086
10,81.19349005424955,81.80669485147459,-0.6132047972250376
11,86.46464646464646,82.65793124626971,3.806715218376752
12,77.72925764192141,80.18446677751581,-2.4552091355944015
13,79.39914163090128,80.6670865155801,-1.267944884678812
14,80.08130081300813,80.32621938355233,-0.24491857054420052
15,83.62068965517241,81.77571831256999,1.8449713426024203
16,81.95876288659794,84.03581693176416,-2.0770540451662214
17,83.33333333333334,82.24185704653581,1.0914762867975298
18,79.83193277310924,82.34909838928013,-2.5171656161708853
19,84.61538461538461,81.71154571783131,2.9038388975532996
20,75.0,79.1558194677647,-4.155819467764701
21,90.9090909090909,82.51080073989347,8.398290169197438
22,77.77777777777779,79.3381056353939,-1.560327857616116
23,92.3076923076923,76.4792880222065,15.828404285485803
24,100.0,80.92418549363715,19.075814506362846
25,82.35294117647058,78.84296247172936,3.509978704741215
26,81.25,80.36518248492804,0.8848175150719584
27,100.0,79.13043478260869,20.86956521739131
28,100.0,81.14345859499274,18.856541405007263
29,70.0,74.74263350760143,-4.742633507601425
30,58.333333333333336,80.27079845544246,-21.937465122109124
31,60.0,81.54201195000257,-21.542011950002575
32,61.53846153846154,76.48190328520629,-14.943441746744746
33,50.0,71.54150197628458,-21.54150197628458
35,60.0,85.6609040444092,-25.660904044409193
36,66.66666666666666,71.17648875710404,-4.509822090437382
37,46.666666666666664,77.10871329218004,-30.442046625513377
38,66.66666666666666,75.56574213792508,-8.899075471258428
39,71.42857142857143,70.90389160941308,0.5246798191583508
40,66.66666666666666,72.84002296570803,-6.173356299041373
41,75.0,58.973865678044234,16.026134321955766
42,57.14285714285714,72.34240327405497,-15.199546131197835
43,66.66666666666666,67.98477657507549,-1.3181099084088288
44,73.68421052631578,76.06374348427707,-2.3795329579612883
45,40.0,50.432503276539975,-10.432503276539975
46,100.0,65.90395514000812,34.09604485999188
47,66.66666666666666,74.51426763435002,-7.847600967683363
54,100.0,74.64788732394366,25.352112676056336
56,100.0,74.64788732394366,25.352112676056336
