Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0.0,69.02313624678663,70.51810510636736,-1.4949688595807231
1.0,73.20261437908496,70.87552572523543,2.327088653849529
2.0,72.54901960784314,71.92644859810201,0.6225710097411223
3.0,74.01960784313727,72.77435792727768,1.2452499158595884
4.0,68.01152737752162,71.89047319511431,-3.878945817592694
5.0,72.10179076343073,72.37585063702481,-0.27405987359408357
6.0,73.68972746331237,72.68113036943215,1.008597093880212
7.0,74.62857142857143,72.80429309936403,1.8242783292074023
8.0,70.36199095022624,73.7300753826589,-3.368084432432653
9.0,76.49513212795549,73.56776443628374,2.9273676916717477
10.0,71.71561051004637,73.45125890511298,-1.7356483950666046
11.0,77.85234899328859,74.48638909327543,3.365959900013152
12.0,72.6470588235294,72.88920561410727,-0.2421467905778627
13.0,71.96531791907515,73.67723419284178,-1.711916273766633
14.0,73.06397306397307,73.80638366384332,-0.7424105998702544
15.0,77.12177121771218,75.13865375769412,1.9831174600180645
16.0,73.97260273972603,75.78048205884086,-1.8078793191148321
17.0,72.18934911242604,76.0679091583208,-3.8785600458947584
18.0,70.8029197080292,73.99958424278208,-3.196664534752884
19.0,71.95121951219512,73.2668057836927,-1.3155862714975797
20.0,75.75757575757575,71.92234646647017,3.835229291105577
21.0,76.59574468085107,73.05139185935973,3.5443528214913442
22.0,86.66666666666667,74.66486084811962,12.001805818547055
23.0,78.18181818181819,74.40298476591602,3.77883341590217
24.0,56.25,68.14689841977582,-11.896898419775823
25.0,75.0,77.67100447577197,-2.6710044757719658
26.0,52.77777777777778,75.42537842289464,-22.64760064511686
27.0,79.41176470588235,75.70060501710007,3.711159688782274
28.0,79.16666666666666,73.75075969404718,5.4159069726194815
29.0,65.51724137931035,76.63956100136028,-11.122319622049929
30.0,78.72340425531915,73.19022574788406,5.533178507435096
31.0,74.19354838709677,74.51434996714491,-0.3208015800481405
32.0,85.0,74.35124654625037,10.648753453749634
33.0,75.0,75.6424240020673,-0.6424240020673011
34.0,77.77777777777779,80.96467971648049,-3.1869019387027038
35.0,94.44444444444444,80.6396546350007,13.804789809443747
36.0,60.0,65.6722294434438,-5.672229443443797
37.0,58.333333333333336,72.98385907500199,-14.650525741668652
38.0,88.88888888888889,73.29660585331084,15.592283035578049
39.0,84.61538461538461,72.88976852381926,11.725616091565357
40.0,76.47058823529412,65.65360536287226,10.81698287242186
41.0,55.55555555555556,79.54393000802324,-23.98837445246768
42.0,80.0,76.49850440052283,3.501495599477167
43.0,55.55555555555556,67.69654791396933,-12.140992358413769
44.0,91.66666666666666,75.15008509333731,16.516581573329347
45.0,100.0,76.33039184327104,23.669608156728955
46.0,81.25,79.30903109744312,1.9409689025568753
47.0,81.81818181818183,75.79493531919243,6.023246498989394
52.0,0.0,90.83266613290633,-90.83266613290633
