Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,70.48387096774194,73.24758512904667,-2.7637141613047334
1,72.5,73.80681472767078,-1.3068147276707833
2,71.58108795119472,74.58480229998867,-3.003714348793949
3,74.29333333333334,74.92568212367371,-0.6323487903403731
4,76.27977698935631,75.60918206592422,0.6705949234320912
5,74.88201363398007,76.20610567765499,-1.3240920436749235
6,76.48484848484848,76.00733480044207,0.47751368440641784
7,76.35179153094462,76.02202303010766,0.32976850083696263
8,76.31384159881569,76.87296091418935,-0.559119315373664
9,76.62100456621005,77.73442278713931,-1.1134182209292618
10,78.5862785862786,77.70756461750246,0.8787139687761396
11,77.0,77.61084867020807,-0.6108486702080711
12,76.48456057007125,77.86488767399788,-1.380327103926632
13,76.9396551724138,76.91589918704541,0.02375598536838197
14,77.27272727272727,77.7833778345974,-0.5106505618701362
15,77.8393351800554,78.26294854862815,-0.42361336857274523
16,77.77777777777779,77.61232945413356,0.16544832364422746
17,75.09025270758123,78.02179838163552,-2.9315456740542913
18,79.45205479452055,78.80787794559708,0.6441768489234647
19,80.14705882352942,78.71270165710423,1.4343571664251868
20,74.69879518072288,77.5222519573714,-2.823456776648513
21,79.24528301886792,78.37096544995464,0.874317568913284
22,81.3953488372093,79.65120589274616,1.7441429444631353
23,73.58490566037736,80.4629991221281,-6.878093461750737
24,70.83333333333334,74.99027844992108,-4.156945116587735
25,82.97872340425532,79.91668975223264,3.062033652022677
26,85.18518518518519,79.94157342325204,5.243611761933153
27,82.6086956521739,78.51388746206011,4.094808190113795
28,75.67567567567568,80.77540449704642,-5.099728821370746
29,68.51851851851852,80.79231491200993,-12.27379639349141
30,72.97297297297297,79.75918402011084,-6.7862110471378685
31,85.71428571428571,77.99360539970229,7.720680314583419
32,84.21052631578947,79.17228579665566,5.038240519133808
33,71.42857142857143,80.45696281119845,-9.02839138262702
34,77.77777777777779,81.52302070760989,-3.745242929832102
35,82.35294117647058,81.51936739247948,0.833573783991099
36,72.72727272727273,73.26130868815767,-0.5340359608849354
37,66.66666666666666,76.9328134680825,-10.266146801415843
38,65.38461538461539,76.2623184781262,-10.877703093510817
39,91.66666666666666,81.02213647566073,10.644530191005927
40,75.0,79.52209603040615,-4.522096030406146
41,66.66666666666666,64.04809255383968,2.618574112826977
42,76.47058823529412,69.9005691516487,6.57001908364542
43,93.75,83.28688782067164,10.463112179328363
44,75.0,85.53269435569754,-10.532694355697544
45,76.92307692307693,64.17037847450219,12.752698448574748
46,75.0,72.207485966963,2.792514033036994
47,62.5,67.19543202298141,-4.695432022981407
