Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,70.9470304975923,72.0750523902076,-1.1280218926153083
1,72.40022484541878,74.52002500046788,-2.1198001550491057
2,74.46498054474708,75.07009195167109,-0.60511140692401
3,74.7299201503053,73.58397136932207,1.1459487809832325
4,75.84128578603718,74.69363973835063,1.1476460476865498
5,76.14410905550146,75.86024895714426,0.28386009835719506
6,73.38530066815144,75.24169846196173,-1.856397793810288
7,77.02782711663706,76.11842722995104,0.9093998866860176
8,76.44900953778429,76.67723284917153,-0.2282233113872394
9,77.24820143884892,77.54270785322745,-0.29450641437853164
10,78.3695652173913,77.59991381077832,0.7696514066129794
11,77.20403022670025,78.38888962744815,-1.1848594007478965
12,79.33673469387756,79.30160091252993,0.035133781347624904
13,75.80246913580247,76.2558559965997,-0.453386860797238
14,76.41509433962264,77.63893455302329,-1.2238402134006492
15,71.42857142857143,76.0341327420924,-4.605561313520965
16,78.06451612903226,76.25591031734196,1.808605811690299
17,77.85714285714286,77.10632909389808,0.7508137632447784
18,76.82119205298014,78.60731981721983,-1.7861277642396942
19,80.48780487804879,80.22501912306484,0.26278575498395185
20,65.11627906976744,78.23263016094067,-13.116351091173229
21,74.28571428571429,79.02183622186601,-4.736121936151719
22,79.16666666666666,79.36695844554909,-0.20029177888243055
23,82.75862068965517,79.52672223961973,3.2318984500354446
24,75.0,70.35702615642057,4.642973843579426
25,86.66666666666667,76.96979171485054,9.696874951816127
26,78.57142857142857,72.50430824948585,6.067120321942724
27,89.47368421052632,75.66837175524549,13.805312455280827
28,86.95652173913044,66.01577478263626,20.94074695649418
29,66.66666666666666,70.44823438464819,-3.781567717981531
30,78.57142857142857,82.0492180010965,-3.4777894296679364
31,78.57142857142857,81.14015460738081,-2.5687260359522384
32,87.5,75.12902763079545,12.370972369204551
33,100.0,66.43393193356232,33.56606806643768
34,85.71428571428571,70.8433719099033,14.870913804382411
35,100.0,86.04651162790698,13.95348837209302
36,85.71428571428571,76.46968162910056,9.244604085185145
37,84.61538461538461,70.24945873305418,14.36592588233043
38,63.1578947368421,73.621370556437,-10.463475819594898
39,75.0,74.3032635034074,0.6967364965926066
40,64.28571428571429,73.73947064499573,-9.453756359281442
41,92.3076923076923,75.86575107391906,16.44194123377325
42,50.0,70.7882365929322,-20.788236592932194
43,40.0,59.19810448221572,-19.19810448221572
44,80.0,72.91334928973959,7.086650710260415
45,66.66666666666666,66.07035124762514,0.5963154190415167
46,69.23076923076923,76.30534929306336,-7.074580062294132
47,70.0,71.45915771622386,-1.4591577162238565
