Minute_FT%,Yearly_FT%,Regression_Predicted
71.23893805309734,76.39359545469874,74.23330317856849
74.13793103448276,76.24572112491008,75.26251475606841
68.1967213114754,77.21003834730007,73.15324375384887
80.06756756756756,77.12112919143033,77.3676770001318
77.12177121771218,75.85986456294285,76.3218491117251
78.03738317757009,76.02505035217429,76.64691317211921
74.54545454545455,75.69976009357858,75.40719531179543
71.81208053691275,76.08526508894391,74.43678241556132
77.04918032786885,75.81584716751617,76.29607761633774
76.69902912621359,76.76317426702416,76.17176559732523
78.26086956521739,76.50559862665536,76.72625616434345
78.08219178082192,78.03977452646905,76.66282129384786
76.92307692307693,79.8445150100951,76.25130790319687
76.92307692307693,78.86432716414318,76.25130790319687
86.66666666666667,77.96572811769528,79.71051440521454
100.0,81.50319708710103,84.44416540797555
100.0,87.46110056925995,84.44416540797555
100.0,77.8832840394242,84.44416540797555
100.0,85.17823639774859,84.44416540797555
50.0,55.376344086021504,66.69297414762175
50.0,70.22058823529412,66.69297414762175
