Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,71.05287959694118,73.52508899263748,-2.4722093956962965
1,73.06070952080574,74.51168635486977,-1.4509768340640221
10,78.3932467075152,77.62595766274687,0.7672890447683329
11,78.66526094743159,78.04574250039231,0.6195184470392832
12,77.54852857230917,77.22673601369769,0.3217925586114774
13,77.0311886737315,77.2229492700981,-0.19176059636659204
14,77.43627047492058,77.04575853011964,0.39051194480093443
15,77.28972262244245,77.50310397517352,-0.21338135273106218
16,78.17078162847228,77.46090838637258,0.7098732420997038
17,77.75904005353617,77.72444037301398,0.034599680522191534
18,78.52611320320992,77.87804291319722,0.6480702900126971
19,78.15510619814594,77.8938844897295,0.26122170841644277
2,74.42221765117658,74.91229008740336,-0.4900724362267823
20,75.92762165894409,77.69465171978223,-1.7670300608381382
21,80.01233532361353,78.00157664557776,2.0107586780357707
22,78.40325369402309,76.89961182311954,1.5036418709035502
23,81.20868791427847,77.35903436637436,3.8496535479041114
24,77.1587764345785,77.1987271414587,-0.03995070688020519
25,74.5290247005524,77.20732765398166,-2.6783029534292666
26,76.60849583860997,77.41993678101788,-0.8114409424079128
27,79.07002651120253,77.46940596334494,1.600620547857588
28,79.58557149573777,76.70583308455161,2.8797384111861533
29,77.32648093919629,77.8822884925174,-0.5558075533211166
3,75.4796721713874,75.19987859391604,0.27979357747136646
30,76.30492044153014,77.41188667487083,-1.1069662333406853
31,76.76909099736379,78.65108334503955,-1.8819923476757623
32,74.1304075472775,77.60791933706145,-3.4775117897839465
33,80.51910033696664,77.17225237896386,3.3468479580027832
34,75.02899670106557,77.00190850519125,-1.9729118041256868
35,78.337685808214,76.6972660450626,1.6404197631513995
36,70.79504525477067,75.63402510547121,-4.8389798507005395
37,70.89190852275134,74.75030047343122,-3.858391950679888
38,71.43104002960185,74.22200476346758,-2.790964733865735
39,75.30510654204957,75.34410140697813,-0.03899486492855431
4,75.67923684667925,75.59431395601537,0.0849228906638757
40,72.25773038046178,75.50365877623162,-3.2459283957698375
41,74.38890794104417,73.09500542372113,1.2939025173230334
42,72.27554197436551,72.97204530185977,-0.6965033274942556
43,72.9950798656681,73.28417283583885,-0.2890929701707421
44,67.31322182160744,75.71991604877859,-8.406694227171144
45,69.59921364525039,71.84843510830419,-2.2492214630538
46,70.39181525687785,73.65179273002731,-3.259977473149462
47,74.88485190996923,77.36552959008365,-2.4806776801144252
48,100.0,75.94085216036436,24.059147839635642
49,100.0,78.66795493560218,21.332045064397818
5,76.09887904658838,75.98997325667453,0.10890578991384814
50,50.0,72.64849803836906,-22.648498038369056
51,88.88888888888887,81.41483545411428,7.474053434774589
52,71.66666666666667,80.58095159718835,-8.914284930521674
54,100.0,74.64788732394366,25.352112676056336
56,75.0,75.57095561416307,-0.5709556141630685
6,76.71023425419467,76.38251986392815,0.3277143902665216
7,77.15316641216819,76.68821693145952,0.46494948070866826
8,77.51633336372224,76.96214923127987,0.5541841324423729
9,77.95750922794227,77.2706767382394,0.6868324897028657
