Minute_FT%,Yearly_FT%,Regression_Predicted
68.58974358974359,70.87921182793977,74.64028928637143
70.53309900410076,71.67223766943728,74.65945247250927
71.03448275862068,72.29832938960816,74.66439655537923
73.3222407099279,72.40819771135409,74.6869558521169
71.48526077097506,72.8692581119948,74.66884162131713
73.34167709637046,72.8884524865148,74.68714751190721
73.46278317152104,73.20478878980583,74.68834172385804
74.65703971119133,74.51472349131235,74.70011813912257
76.64856477889838,74.08328184733577,74.71975632022351
73.65638766519824,74.36572128570934,74.69025083370077
75.2073732718894,74.40305424272044,74.70554490994567
77.94376098418277,74.84310269861781,74.73252808898158
78.18181818181819,75.17686950815379,74.73487554141155
76.31578947368422,74.1295650805841,74.71647486431031
75.20833333333333,74.41579121012128,74.70555437699223
75.42735042735043,76.12481617611947,74.70771407732754
75.30120481927712,75.32354475151972,74.70647017116907
73.40823970037454,75.38008276665217,74.68780387747006
77.14285714285715,74.41256801197152,74.72463047577277
75.43859649122807,73.47568725721823,74.70782497336529
70.73170731707317,76.48000374706358,74.66141092439197
77.04918032786885,74.24771840642069,74.72370674034632
80.23255813953489,75.53294645988794,74.75509763318112
71.83098591549296,78.01204204694123,74.67225077398574
80.43478260869566,76.9445691462262,74.75709174353044
70.2127659574468,74.1619123624821,74.65629370816087
71.11111111111111,76.13802554935285,74.6651521780365
80.32786885245902,78.26609794209347,74.75603748027198
83.33333333333334,79.0290894230704,74.78567399187052
85.18518518518519,76.07306027890407,74.80393487275447
77.5,75.5538672125804,74.7281522170861
77.77777777777779,74.25010061360861,74.7308913492187
73.21428571428571,74.27203609712053,74.68589132132611
78.72340425531915,76.5306753353855,74.74021605435092
80.95238095238095,76.61223059743674,74.7621957164483
74.4186046511628,78.14708058306128,74.69776696063852
83.33333333333334,72.61144544544074,74.78567399187052
84.61538461538461,71.54161113349237,74.79831614017479
71.42857142857143,76.6906766154516,74.66828261475945
66.66666666666666,71.40575996469406,74.62132606391502
100.0,72.813016859851,74.95002191982603
73.91304347826086,74.52823022545718,74.69278168476524
73.07692307692307,73.69720778380328,74.68453680543637
80.76923076923077,75.98577542554472,74.76038969526199
61.53846153846154,75.1738594011945,74.57075747069796
72.41379310344827,78.27023785905237,74.67799776321003
73.33333333333333,70.13842636565906,74.68706523509722
62.96296296296296,77.09329100465457,74.58480430214713
100.0,73.9795918367347,74.95002191982603
75.0,74.60234093637456,74.70350002789277
