Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,69.08482142857143,70.98374213316843,-1.8989207045970034
1,72.64076130055511,72.35372489753183,0.28703640302327926
2,72.91196388261851,73.11705226229951,-0.20508837968100124
3,73.34754797441366,73.06386122242108,0.2836867519925761
4,73.63984674329502,73.63245320387955,0.007393539415474493
5,73.93364928909952,73.77411357048656,0.15953571861295757
6,75.21739130434783,74.60874008537138,0.6086512189764477
7,74.29951690821255,74.42430039618559,-0.1247834879730334
8,74.76340694006309,75.48295478759759,-0.7195478475344999
9,76.26146788990825,75.17853078372673,1.082937106181518
10,75.95561035758323,76.15203920286284,-0.19642884527961257
11,75.61290322580645,76.39467478195834,-0.7817715561518952
12,75.23219814241486,76.26802453501267,-1.0358263925978122
13,74.83443708609272,75.22746214152295,-0.39302505543022903
14,73.64864864864865,75.21361925319971,-1.564970604551064
15,73.77777777777777,74.8985086158418,-1.1207308380640342
16,75.54347826086956,77.41676046199254,-1.8732822011229757
17,70.0,75.05253522455632,-5.052535224556323
18,82.05128205128204,79.11803990966318,2.9332421416188623
19,77.58620689655173,76.72147490950758,0.8647319870441521
20,76.71232876712328,75.92523197100218,0.7870967961211051
21,78.125,75.69689981237572,2.428100187624281
22,76.74418604651163,76.39011387030355,0.35407217620807785
23,71.42857142857143,77.30470083687133,-5.876129408299903
24,78.57142857142857,77.3044534867927,1.2669750846358738
25,82.35294117647058,78.36673547852868,3.986205697941898
26,71.42857142857143,75.45792306686467,-4.029351638293235
27,77.77777777777779,80.51158206097593,-2.7338042831981397
28,80.0,76.89031220396816,3.109687796031835
29,78.57142857142857,80.80068926088738,-2.229260689458812
30,72.5,78.40422850344056,-5.904228503440564
31,80.64516129032258,81.70306423905276,-1.057902948730188
32,78.72340425531915,76.93670451614685,1.786699739172306
33,63.1578947368421,74.13838067159425,-10.980485934752146
34,78.94736842105263,81.37624057590628,-2.42887215485365
35,87.5,76.73143338582764,10.768566614172357
36,90.0,79.31510702058647,10.684892979413533
37,71.42857142857143,75.23828464285802,-3.809713214286589
38,57.14285714285714,72.10785193059874,-14.964994787741603
39,81.25,77.53930677027964,3.7106932297203628
40,80.0,79.6628115521952,0.33718844780480595
41,87.5,73.39942340694488,14.100576593055123
42,100.0,58.911360799001244,41.088639200998756
43,100.0,83.66771215022794,16.332287849772058
44,100.0,78.9949663383283,21.005033661671703
45,100.0,78.14234008727126,21.857659912728735
46,50.0,77.90285647428504,-27.902856474285045
47,70.0,77.05739867650539,-7.057398676505386
51,100.0,82.84023668639054,17.15976331360946
52,50.0,82.84023668639054,-32.84023668639054
