Minute_FT%,Yearly_FT%,Regression_Predicted
69.86624704956726,70.97182908427499,76.00039717355456
72.1311475409836,72.32977071685002,76.08843242429558
73.257698541329,72.79178486561942,76.132220749727
73.36473050758765,73.04349904781078,76.13638101461396
73.40482573726541,73.38359654702057,76.13793949085235
74.33774834437085,74.15658038217916,76.17420160300684
74.83241925655089,74.69862968021437,76.19342914874366
74.72451790633609,74.21126421948065,76.18923509145175
74.29398986241854,75.33063967564375,76.1725007384676
76.2360446570973,75.1018348896693,76.24798718100682
75.40106951871658,76.36584744900708,76.21553222506132
75.7867132867133,76.17727530971308,76.23052195460616
72.12806026365348,75.69399691417694,76.08831242377683
75.68627450980392,76.10568596650799,76.22661796282249
76.41325536062378,76.07307082162619,76.25487524906018
75.56675062972292,76.31667513195235,76.22197214513983
77.44807121661721,76.34028339582991,76.29509788740495
73.79310344827587,74.95754969374872,76.15303160009755
77.33990147783251,77.63392875812151,76.29089339801895
77.22222222222223,77.5548064153234,76.28631927972373
75.40983606557377,76.32685649232063,76.21587297519743
80.0,77.55655994428407,76.39428974646002
79.74683544303798,77.08117171148687,76.38444940012455
73.73737373737373,77.51125137694322,76.15086542145455
71.11111111111111,77.71684318597242,76.04878425290389
82.0,78.6714631093066,76.47202848251014
70.0,77.062012694451,76.00559606620936
85.71428571428571,80.27894015027422,76.61640042088895
82.85714285714286,78.09104529845311,76.50534508367448
82.25806451612904,79.41799781944565,76.48205928716177
67.21311475409836,78.27643251128006,75.89727159794279
76.59574468085107,80.95724001022631,76.26196849360873
78.46153846153847,77.99925514568403,76.33449071872914
73.33333333333333,75.82477680692679,76.13516062629292
75.86206896551724,82.32654253025632,76.23345098221837
87.5,78.36471843588954,76.685810006648
86.95652173913044,76.00374433379841,76.66468535011263
80.95238095238095,77.16814105492097,76.43130819219817
50.0,75.31063018083226,75.22820870570808
88.46153846153845,79.57598274915003,76.72318439897978
90.9090909090909,79.12911436850338,76.81831921582436
92.3076923076923,71.78077942416215,76.87268196830696
70.58823529411765,68.5586273608757,76.02846040034176
72.72727272727273,79.71032083065413,76.11160343355046
91.66666666666666,80.90982824904007,76.84776570675243
78.26086956521739,65.69500465700216,76.32669084554686
57.89473684210527,67.20411569237402,75.5350721374849
69.23076923076923,75.89328805791757,75.97569655234393
100.0,73.83292383292384,77.1716771069613
100.0,82.84023668639054,77.1716771069613
25.0,82.40885426309515,74.25647450508147
