Minute_FT%,Yearly_FT%,Regression_Predicted
70.48387096774194,73.24758512904667,75.02066476365901
72.5,73.80681472767078,75.71149021294643
71.58108795119472,74.58480229998867,75.39662552977656
74.29333333333334,74.92568212367371,76.32597484458458
76.27977698935631,75.60918206592422,77.00662861683806
74.88201363398007,76.20610567765499,76.52768580984232
76.48484848484848,76.00733480044207,77.07689624641074
76.35179153094462,76.02202303010766,77.03130435794985
76.31384159881569,76.87296091418935,77.01830083560881
76.62100456621005,77.73442278713931,77.12355004910631
78.5862785862786,77.70756461750246,77.79695005781814
77.0,77.61084867020807,77.25341261575593
76.48456057007125,77.86488767399788,77.07679759257849
76.9396551724138,76.91589918704541,77.23273549541173
77.27272727272727,77.7833778345974,77.34686245835044
77.8393351800554,78.26294854862815,77.54101033077671
77.77777777777779,77.61232945413356,77.51991772241436
75.09025270758123,78.02179838163552,76.59903880822586
79.45205479452055,78.80787794559708,78.09360777588653
80.14705882352942,78.71270165710423,78.33175050530244
74.69879518072288,77.5222519573714,76.46490611257892
79.24528301886792,78.37096544995464,78.0227575462982
81.3953488372093,79.65120589274616,78.75947635803497
73.58490566037736,80.4629991221281,76.08323251131769
70.83333333333334,74.99027844992108,75.1404078415355
82.97872340425532,79.91668975223264,79.3020187395832
85.18518518518519,79.94157342325204,80.05806159535182
82.6086956521739,78.51388746206011,79.1752289438953
75.67567567567568,80.77540449704642,76.79963365036454
68.51851851851852,80.79231491200993,74.34723788124255
72.97297297297297,79.75918402011084,75.87355412915764
85.71428571428571,77.99360539970229,80.23935758627591
84.21052631578947,79.17228579665566,79.72409529628109
71.42857142857143,80.45696281119845,75.34436583132512
77.77777777777779,81.52302070760989,77.51991772241436
82.35294117647058,81.51936739247948,79.08759482040513
72.72727272727273,73.26130868815767,75.7893650817752
66.66666666666666,76.9328134680825,73.71270191300819
65.38461538461539,76.2623184781262,73.27340778115362
91.66666666666666,81.02213647566073,82.27893748417208
75.0,79.52209603040615,76.56811377006281
66.66666666666666,64.04809255383968,73.71270191300819
76.47058823529412,69.9005691516487,77.07200998013128
93.75,83.28688782067164,82.99279044843573
75.0,85.53269435569754,76.56811377006281
76.92307692307693,64.17037847450219,77.22705496784465
75.0,72.207485966963,76.56811377006281
62.5,67.19543202298141,72.28499598448087
