Minute_FT%,Yearly_FT%,Regression_Predicted
74.07407407407408,75.19498558566866,79.18428514096189
75.5980861244019,75.94828639084002,79.2537350466545
75.9090909090909,76.1455239937413,79.26790767275804
74.72353870458136,75.70701861233744,79.21388153249285
76.2135922330097,76.16775263279055,79.28178393326719
77.60252365930599,75.75410808142927,79.34507815495594
76.57841140529531,75.62934544654098,79.2984089049035
76.53846153846153,77.04851981870698,79.29658837173682
75.17899761336515,76.72058785290892,79.23463699715934
80.45325779036827,77.75011908552267,79.47498737484327
80.91286307053942,78.72200079993358,79.4959317914946
80.0,77.79913776694713,79.45433221612011
81.74603174603175,78.22317533382989,79.53389965790781
77.5,78.61798561836565,79.34040610628773
80.28169014084507,78.25983717228479,79.46716896088996
82.35294117647058,80.0811203466344,79.56155679008
86.95652173913044,76.2274313186978,79.77134400000152
70.83333333333334,77.44471418152307,79.03660314673473
64.28571428571429,78.3231014165472,78.73822524003089
57.89473684210527,84.27682349259146,78.44698556076014
88.88888888888889,81.18830881338539,79.85940282885745
100.0,77.05043700806414,80.36574109477914
80.0,82.97974109762372,79.45433221612011
100.0,82.51704488282209,80.36574109477914
75.0,82.30744764141711,79.22647999645535
100.0,81.40625,80.36574109477914
72.72727272727273,79.50778764444253,79.12291080569865
100.0,83.46055979643766,80.36574109477914
100.0,81.40625,80.36574109477914
33.33333333333333,82.77578986429178,77.32771149924906
100.0,83.46055979643766,80.36574109477914
100.0,82.54353291026703,80.36574109477914
50.0,81.40625,78.08721889813158
100.0,83.46055979643766,80.36574109477914
100.0,83.46055979643766,80.36574109477914
100.0,83.46055979643766,80.36574109477914
