Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,72.97535211267606,74.73921229119652,-1.76386017852046
1,74.05022537025113,75.78283741289512,-1.7326120426439928
2,75.68649885583524,75.57663571009859,0.10986314573665368
3,76.79648930334614,76.93345609551113,-0.13696679216499774
4,77.03081232492998,76.93608640971794,0.0947259152120381
5,78.40707964601769,77.58584730611236,0.8212323399053361
6,77.20588235294117,77.83596170672664,-0.6300793537854616
7,79.51524628616107,78.90266105122127,0.6125852349398002
8,80.74807480748075,78.57384544797858,2.1742293595021636
9,80.59701492537313,80.14205210668736,0.4549628186857717
10,80.0,79.67887785592892,0.32112214407108297
11,79.72027972027972,80.91379461526685,-1.193514894987132
12,79.67032967032966,78.67395594602087,0.9963737243087962
13,76.0,77.37551070478249,-1.375510704782485
14,77.27272727272727,75.66761108263995,1.6051161900873154
15,76.52173913043478,78.28990568160181,-1.7681665511670275
16,79.64601769911505,78.18096929217928,1.4650484069357645
17,84.21052631578947,81.58105784443902,2.6294684713504495
18,78.57142857142857,76.85612858025819,1.715299991170383
19,76.0,75.03820735807454,0.9617926419254559
20,75.0,70.31994828221276,4.6800517177872365
21,46.666666666666664,65.04875306563966,-18.382086398972994
22,77.77777777777779,79.64657581480012,-1.86879803702233
23,62.5,72.78094160493369,-10.280941604933687
24,66.66666666666666,74.73210453643709,-8.065437869770435
25,50.0,73.47953216374269,-23.47953216374269
26,33.33333333333333,63.42245989304812,-30.089126559714792
27,75.0,76.67849513905087,-1.6784951390508667
28,100.0,77.85438499724214,22.145615002757864
29,83.33333333333334,71.1968461968462,12.136487136487148
30,100.0,80.65626054594006,19.343739454059943
31,50.0,75.67567567567568,-25.675675675675677
33,100.0,80.43043043043043,19.569569569569566
34,100.0,82.34005710627433,17.65994289372567
36,70.0,78.01904841517614,-8.019048415176144
37,75.0,68.55325081664282,6.446749183357184
38,60.0,63.19901404185835,-3.199014041858348
39,60.0,63.23896657120658,-3.238966571206582
40,37.5,69.90294486517675,-32.40294486517675
41,42.857142857142854,73.19549873038247,-30.338355873239614
42,100.0,68.32176360225141,31.67823639774859
43,83.33333333333334,74.2550515194334,9.078281813899949
44,62.5,71.95452815171124,-9.454528151711244
45,75.0,77.19127386053759,-2.191273860537592
46,77.77777777777779,70.13807760866584,7.639700169111947
47,91.66666666666666,75.72158366448825,15.945083002178407
50,0.0,60.264900662251655,-60.264900662251655
