Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,69.13155631986243,80.15392281802747,-11.022366498165042
1,71.85592185592185,80.70779240989167,-8.851870553969817
2,73.90046296296296,80.71000995979215,-6.809546996829184
3,74.20435510887772,80.15630623242039,-5.9519511235426705
4,72.61146496815286,80.70903277617009,-8.097567808017232
5,73.64663890541344,80.70910396095181,-7.062465055538368
6,73.20540156361052,80.71535749785917,-7.5099559342486515
7,74.79119210326499,80.71705587572467,-5.925863772459678
8,74.090571640683,78.88524160904346,-4.794669968360466
9,77.51798561151078,80.71814299408689,-3.2001573825761085
10,78.39687194525904,80.72611199981247,-2.3292400545534377
11,77.10622710622711,80.16551219350386,-3.0592850872767485
12,78.08219178082192,80.74206495665108,-2.659873175829162
13,76.55737704918033,80.73654156476837,-4.179164515588042
14,77.86561264822134,81.90851514072087,-4.042902492499522
15,78.85572139303483,81.91998788309073,-3.0642664900559
16,75.47683923705722,81.91530956940495,-6.438470332347734
17,76.02179836512262,78.90169912827669,-2.879900763154069
18,85.18518518518519,70.65994326647342,14.525241918711771
19,74.39613526570048,80.19667505306901,-5.800539787368535
20,72.39263803680981,73.5065040487891,-1.1138660119792831
21,78.83211678832117,75.31083481349911,3.5212819748220596
22,71.22302158273382,78.90320696236009,-7.680185379626266
23,77.23577235772358,75.36253439428869,1.8732379634348888
24,81.66666666666667,80.2167564479339,1.449910218732768
25,81.03448275862068,78.91708366260312,2.1173990960175644
26,76.82926829268293,78.922449586275,-2.0931812935920675
27,88.75,80.21664393370853,8.533356066291475
28,79.06976744186046,80.21213923704845,-1.1423717951879837
29,84.14634146341463,85.84692499665174,-1.7005835332371078
30,78.26086956521739,61.56390163877206,16.696967926445332
31,80.76923076923077,78.03217821782178,2.7370525514089934
32,75.86206896551724,80.75626688391563,-4.89419791839839
33,76.78571428571429,80.20803567498494,-3.4223213892706497
34,69.44444444444444,80.21640504629303,-10.77196060184859
35,72.22222222222221,80.21657873211186,-7.994356509889641
36,85.0,85.84739610208739,-0.8473961020873872
37,68.18181818181817,79.4011544011544,-11.219336219336228
38,72.22222222222221,78.68715083798882,-6.46492861576661
39,78.26086956521739,78.92545352290918,-0.6645839576917894
40,83.33333333333334,73.50649993748168,9.826833395851665
41,88.88888888888889,75.73282415756162,13.156064731327263
42,80.95238095238095,85.56351300414626,-4.61113205176531
43,96.0,65.05792369280314,30.942076307196857
44,84.21052631578947,77.7111213659437,6.499404949845768
45,80.76923076923077,44.7771751945296,35.992055574701176
46,76.66666666666667,65.10771919690136,11.558947469765315
47,79.06976744186046,80.21787780752551,-1.1481103656650475
