Minute,Difference
0,-2.9734998438266445
1,-1.8232604227298737
2,-0.6539964109410903
3,0.14041177710589636
4,-0.5336452218950285
5,-1.563407693356595
6,2.2911598168769416
7,0.24512938390421368
8,1.7348973394733918
9,0.4922712741443007
10,0.562896156828316
11,0.9454093076565471
12,-1.273152191248883
13,0.9006955701455865
14,-0.11139729147134858
15,0.37342587219858103
16,0.5235905125037021
17,1.6676408600264665
18,4.369925435928835
19,3.6921131559992375
20,1.0890969576808942
21,-1.527017376934893
22,5.822373812492273
23,4.345855243034933
24,-2.8883428186784244
25,-2.3197672106858818
26,-4.564489205247611
27,0.9634369976271273
28,-2.8470712153399944
29,4.576417979981031
30,-1.79124514176155
31,0.18021645681430698
32,-1.0059319286400807
33,-14.232892699721631
34,-15.494819979590005
35,2.3928639218919017
36,-36.46691953490638
37,-15.82787036061329
38,13.987601450754127
39,-2.1943836840886775
40,-0.271744477742061
41,6.469649963666299
42,-1.2869527052699965
43,-6.519798483966596
44,-11.176775167070375
45,-0.8126525334254922
46,-20.51267035348406
47,-1.1083100653942353
