Minute,Difference
0,-1.105582034707723
1,-0.1986231758664161
2,0.46591367570958653
3,0.3212314597768682
4,0.02122919024483849
5,0.18116796219169373
6,0.13378957633652533
7,0.5132536868554354
8,-1.0366498132252104
9,1.1342097674279898
10,-0.9647779302904951
11,-0.39056202299978793
12,-3.5659366505234544
13,-0.41941145670406854
14,0.3401845389975904
15,-0.7499245022294332
16,1.1077878207872942
17,-1.1644462454728455
18,-0.2940272802890007
19,-0.3325841931011695
20,-0.9170204267468591
21,2.443440055715925
22,2.6656637315511063
23,-3.7738776395694913
24,-6.605732074861308
25,3.3285368906933996
26,-7.062012694450999
27,5.4353455640114845
28,4.766097558689751
29,2.840066696683394
30,-11.063317757181707
31,-4.361495329375245
32,0.4622833158544353
33,-2.4914434735934634
34,-6.46447356473908
35,9.135281564110457
36,10.952777405332029
37,3.784239897459983
38,-25.310630180832263
39,8.885555712388424
40,11.779976540587526
41,20.52691288353016
42,2.029607933241948
43,-6.9830481033813925
44,10.756838417626582
45,12.565864908215232
46,-9.30937885026875
47,-6.662518827148347
48,26.16707616707616
51,17.15976331360946
52,-57.40885426309515
