Minute,Difference
0,-2.5679466270414366
1,-3.069623356540774
2,-1.3253466413806052
3,1.44697205955039
4,-0.4120396632552996
5,0.5389241784280472
6,0.29305797513002574
7,-0.8972216116343645
8,0.1636466733077384
9,1.5079191400436969
10,-0.9848397881169717
11,-1.0759379739504311
12,-0.23499868091124654
13,-1.1583998104718631
14,-0.9067303392905899
15,-0.8900811273163782
16,-0.589677631185765
17,4.019416194218067
18,0.35106084978549745
19,-3.4852701818164746
20,-0.4150967246071531
21,1.5980727730246542
22,-4.3997940567917055
23,2.0312456400005345
24,-6.139855230593369
25,-8.611204745866736
26,-3.7240904819496876
27,5.0509030459381705
28,-4.237565562480441
29,-7.672235283172995
30,-3.8814052216744273
31,11.803950012871837
32,-11.928633005502718
33,7.930787089099425
34,7.73618908615768
35,4.1065709615021575
36,-6.444788086849599
37,-17.202527355874736
38,-5.997648869398233
39,18.692223477676762
40,5.272458894756767
41,16.68631917494885
42,16.181274912109473
43,3.360117952072713
44,-5.717084023358886
45,-16.130122803102303
46,4.0847281664761255
47,3.3515608826346437
52,-1.2170116273459683
