Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,85.71428571428571,87.31601247948274,-1.6017267651970286,49,95.76334709303589,6.6971412040881235,87.4375074600626
1.0,86.90476190476191,88.73929584489125,-1.834533940129333,84,95.39102421950832,6.402825683035176,87.480667088105
2.0,89.28571428571429,88.79277240505515,0.4929418806591457,84,95.01870134598077,6.108510161982229,87.56698634418977
3.0,93.97590361445783,89.11536545805718,4.860538156400651,83,94.64637847245321,5.814194640929282,87.7370248787664
4.0,82.66666666666667,89.46507367014532,-6.798407003478644,75,94.27405559892566,5.519879119876334,87.3270188122741
5.0,93.24324324324324,89.12088529150326,4.1223579517399855,74,93.90173272539809,5.225563598823387,87.71046294551986
6.0,88.37209302325581,88.81829361641753,-0.4462005931617199,43,93.52940985187053,4.93124807777044,87.53386383894794
7.0,90.69767441860465,88.35602899414943,2.3416454244552227,43,93.15708697834297,4.636932556717492,87.6181756704726
8.0,87.5,89.11014697462679,-1.6101469746267867,40,92.78476410481541,4.342617035664546,87.50224690212619
9.0,90.9090909090909,88.70157748796927,2.2075134211216323,33,92.41244123128786,4.048301514611598,87.62584038242939
10.0,92.3076923076923,88.96903312754306,3.33865918014925,26,92.04011835776029,3.7539859935586506,87.67654539998968
11.0,95.65217391304348,89.19026376089269,6.461910152150793,23,91.66779548423273,3.4596704725057035,87.79779652893819
12.0,86.66666666666667,87.90986720824871,-1.2432005415820413,15,91.29547261070518,3.1653549514527564,87.47203516249652
13.0,94.11764705882352,87.4610703025232,6.656576756300325,17,90.92314973717761,2.871039430399809,87.74216365800888
14.0,75.0,88.00702587551287,-13.007025875512866,12,90.55082686365006,2.5767239093468612,87.04907080768112
15.0,90.9090909090909,88.01826103985499,2.8908298692359153,22,90.1785039901225,2.2824083882939146,87.62584038242939
16.0,86.66666666666667,87.7104255052151,-1.0437588385484275,15,89.80618111659494,1.988092867240967,87.47203516249652
17.0,100.0,87.5,12.5,2,89.43385824306738,1.6937773461880195,87.95542299657126
18.0,100.0,88.34272785715189,11.657272142848115,8,89.06153536953981,1.3994618251350728,87.95542299657126
19.0,100.0,86.38961542187349,13.610384578126514,6,88.68921249601226,1.1051463040821252,87.95542299657126
20.0,100.0,86.03603603603604,13.963963963963963,3,88.3168896224847,0.8108307830291777,87.95542299657126
21.0,85.71428571428571,86.45431145431145,-0.7400257400257431,7,87.94456674895714,0.516515261976231,87.4375074600626
22.0,100.0,86.91441441441441,13.08558558558559,5,87.57224387542958,0.22219974092328343,87.95542299657126
23.0,100.0,88.55941929190337,11.440580708096633,4,87.19992100190201,-0.07211578012966413,87.95542299657126
28.0,100.0,87.5,12.5,1,85.33830663426423,-1.543693385394401,87.95542299657126
29.0,100.0,86.03603603603604,13.963963963963963,1,84.96598376073666,-1.8380089064473468,87.95542299657126
30.0,100.0,91.0828025477707,8.917197452229303,1,84.5936608872091,-2.1323244275002944,87.95542299657126
32.0,100.0,86.03603603603604,13.963963963963963,1,83.84901514015398,-2.7209554696061895,87.95542299657126
35.0,100.0,88.55941929190337,11.440580708096633,4,82.7320465195713,-3.603902032765032,87.95542299657126
37.0,50.0,79.41176470588235,-29.411764705882348,2,81.98740077251618,-4.1925330748709255,86.142718618791
41.0,100.0,86.03603603603604,13.963963963963963,2,80.49810927840595,-5.369795159082716,87.95542299657126
42.0,100.0,86.03603603603604,13.963963963963963,1,80.12578640487838,-5.6641106801356615,87.95542299657126
44.0,50.0,86.03603603603604,-36.03603603603604,2,79.38114065782327,-6.252741722241557,86.142718618791
45.0,0.0,86.03603603603604,-86.03603603603604,1,79.0088177842957,-6.547057243294504,84.33001424101074
47.0,100.0,86.03603603603604,13.963963963963963,2,78.26417203724058,-7.135688285400399,87.95542299657126
