Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,88.75,89.10755173174825,-0.35755173174824506,80,90.94264600966875,1.189549204374872,89.34573608459776
1.0,87.39495798319328,90.07332781290805,-2.678369829714768,119,90.80065949032604,1.0733765900168295,89.32453537489165
2.0,87.59124087591242,89.42412220237709,-1.8328813264646726,137,90.65867297098332,0.957203975658787,89.32760637680687
3.0,90.17857142857143,88.78402594194712,1.3945454866243097,112,90.51668645164061,0.8410313613007445,89.36808722041195
4.0,92.85714285714286,89.42729380840223,3.4298490487406355,140,90.37469993229789,0.7248587469427019,89.40999560006357
5.0,93.37748344370861,89.81904983512624,3.5584336085823765,151,90.23271341295518,0.6086861325846593,89.41813674224754
6.0,93.61702127659575,88.79040122989466,4.826620046701095,141,90.09072689361246,0.4925135182266168,89.42188450209238
7.0,91.02564102564102,89.09720667584273,1.9284343497982945,156,89.94874037426975,0.37634090386857433,89.38134029773768
8.0,90.3954802259887,89.5361205475513,0.8593596784374,177,89.80675385492702,0.2601682895105317,89.37148093100521
9.0,86.27450980392157,89.9619376255887,-3.6874278216671286,102,89.66476733558432,0.14399567515248912,89.30700507229228
10.0,88.96551724137932,89.55186414718045,-0.5863469058011361,145,89.52278081624159,0.02782306079444652,89.34910802319042
11.0,86.74698795180723,89.34368161585552,-2.5966936640482885,166,89.38079429689888,-0.08834955356359586,89.31439736856913
12.0,82.75862068965517,90.08070004008306,-7.3220793504278845,58,89.23880777755616,-0.20452216792163846,89.25199619172186
13.0,90.625,89.57320404225432,1.0517959577456821,32,89.09682125821345,-0.32069478227968107,89.37507195035388
14.0,90.625,90.13930104065213,0.48569895934787155,32,88.95483473887074,-0.43686739663772345,89.37507195035388
15.0,88.46153846153845,90.04213109476194,-1.580592633223489,26,88.81284821952802,-0.553040010995766,89.34122287448143
16.0,89.65517241379311,89.79020553994799,-0.13503312615488028,29,88.67086170018531,-0.6692126253538087,89.35989822668692
17.0,82.35294117647058,90.15818758738405,-7.805246410913469,17,88.52887518084259,-0.7853852397118513,89.24564901319451
18.0,93.33333333333333,90.4972226943626,2.836110638970723,15,88.38688866149988,-0.9015578540698939,89.4174459786683
19.0,100.0,88.60629935049543,11.393700649504567,10,88.24490214215716,-1.0177304684279362,89.52175127913452
20.0,100.0,91.38881936498856,8.611180635011436,4,88.10291562281445,-1.133903082785979,89.52175127913452
21.0,100.0,89.41297433820989,10.587025661790108,4,87.96092910347173,-1.2500756971440214,89.52175127913452
22.0,83.33333333333334,85.9480431848853,-2.6147098515519502,6,87.81894258412902,-1.3662483115020638,89.26098802796895
24.0,100.0,90.29094475318732,9.709055246812682,7,87.53496954544359,-1.598593540218149,89.52175127913452
25.0,50.0,88.32951945080092,-38.329519450800916,2,87.39298302610086,-1.7147661545761914,88.73946152563782
26.0,100.0,88.46153846153845,11.538461538461547,1,87.25099650675816,-1.8309387689342342,89.52175127913452
27.0,100.0,90.61784897025173,9.382151029748272,3,87.10900998741545,-1.9471113832922766,89.52175127913452
28.0,70.0,89.13788668441184,-19.13788668441184,10,86.96702346807272,-2.063283997650319,89.0523774270365
29.0,80.0,87.33805668016196,-7.338056680161955,5,86.82503694873002,-2.179456612008362,89.20883537773584
30.0,60.0,89.89086428445697,-29.890864284456967,5,86.6830504293873,-2.295629226366404,88.89591947633716
31.0,100.0,88.08741165910212,11.912588340897884,4,86.54106391004458,-2.411801840724447,89.52175127913452
33.0,100.0,88.32951945080092,11.670480549199084,2,86.25709087135915,-2.644147069440532,89.52175127913452
