Minute,FT_Percentage,Baseline,Difference,Attempts,FT_Trend,Difference_Trend,Regression_Line
0.0,61.64383561643836,62.12751522961123,-0.48367961317286756,73,62.5548434977752,-2.154438978679666,62.719402341685665
1.0,64.28571428571429,63.23585825308728,1.0498560326270123,70,63.15055606377532,-1.336754153378171,62.549725552564595
2.0,63.02521008403361,63.03396989393838,-0.008759809904766769,119,63.74626862977543,-0.5190693280766758,62.63068245194916
3.0,66.66666666666666,62.68948934064415,3.977177326022506,123,64.34198119577555,0.2986154972248194,62.396806964838206
4.0,72.82608695652173,63.61507683040359,9.211010126118147,92,64.93769376177566,1.1163003225263144,62.001213227024266
5.0,57.692307692307686,62.33731765371933,-4.645009961411645,78,65.53340632777577,1.9339851478278094,62.97319241088385
6.0,64.28571428571429,63.84703614451075,0.438678141203539,70,66.12911889377588,2.751669973129305,62.549725552564595
7.0,63.793103448275865,63.5541077324789,0.23899571579696754,58,66.724831459776,3.5693547984307994,62.581363881059715
8.0,60.273972602739725,62.11369872745834,-1.8397261247186165,73,67.32054402577612,4.387039623732295,62.8073828990077
9.0,65.21739130434783,60.95592605719396,4.261465247153865,23,67.91625659177622,5.20472444903379,62.48988784432383
10.0,69.23076923076923,61.05595466692963,8.174814563839597,13,68.51196915777633,6.022409274335285,62.23212540882516
11.0,90.0,63.03532331046563,26.96467668953437,10,69.10768172377645,6.840094099636779,60.89820480511953
12.0,60.0,63.665359940502256,-3.665359940502256,10,69.70339428977657,7.657778924938276,62.824979010472106
13.0,50.0,63.05860805860806,-13.058608058608058,4,70.29910685577667,8.47546375023977,63.46723707892297
14.0,100.0,63.05860805860806,36.94139194139194,4,70.89481942177679,9.293148575541265,60.25594673666867
15.0,75.0,63.43672456575682,11.563275434243181,4,71.4905319877769,10.110833400842761,61.86159190779582
16.0,100.0,65.33613445378151,34.66386554621849,2,72.08624455377702,10.928518226144256,60.25594673666867
17.0,50.0,62.27106227106227,-12.27106227106227,2,72.68195711977712,11.74620305144575,63.46723707892297
27.0,50.0,63.0272952853598,-13.027295285359799,2,78.63908277977826,19.9230513044607,63.46723707892297
43.0,100.0,49.23076923076923,50.76923076923077,2,88.17048383578008,33.00600850928463,60.25594673666867
