Minute_FT%,Yearly_FT%,Regression_Predicted
68.7937062937063,72.01044813105108,76.3482169132423
71.88459177409455,71.87116305607289,76.24290877306504
73.77049180327869,72.94310812822391,76.17865513898712
73.96483267158253,73.67155211909544,76.172033840485
72.70064440538957,74.04774142714982,76.21510541851383
73.42995169082126,73.75172821527458,76.19025752481674
73.18996415770609,74.39770652724559,76.19843402987927
74.71176018447349,74.24486443936597,76.1465856161076
73.775433308214,74.87050407615698,76.17848677924111
77.47502270663034,75.60814781249073,76.05243976732861
78.59960552268245,76.54016282445319,76.0141246224987
77.01575532900834,76.64005037550727,76.06808725530198
77.9324055666004,75.74513187449848,76.03685648589097
76.0655737704918,76.40822551084663,76.10046045495399
77.73359840954275,76.35510957065745,76.04362995326674
78.68020304568529,76.77382324148599,76.01137862129477
75.34246575342466,75.24689489827763,76.1250971362247
75.90027700831024,74.85331950974842,76.10609220505056
85.04672897196261,75.30419871405292,75.79446763933167
74.64114832535886,76.36771704610992,76.1489914003416
72.39263803680981,74.82242349175802,76.22559936209203
78.51851851851852,78.79716053556277,76.01688730059053
71.53284671532847,73.45338108530798,76.25489291747616
77.60000000000001,75.80787856633557,76.04818172334326
82.25806451612904,78.3247017407399,75.88947894573094
79.62962962962963,77.65303593181135,75.9790311440348
76.82926829268293,74.97480056704569,76.07444096950046
88.75,76.84970335132365,75.66829519230657
79.06976744186046,74.85963299086998,75.99810595160164
84.14634146341463,78.68532827589083,75.82514432876764
78.46153846153847,77.70771369264962,76.01882864195237
80.51948051948052,76.1856772118153,75.9487134428971
76.27118644067797,78.34315685630462,76.09345512006482
76.78571428571429,77.07134857338632,76.07592487807625
71.05263157894737,74.77439765590364,76.27125410692109
70.17543859649122,74.88784586525554,76.3011405463072
76.92307692307693,79.9386392865876,76.07124485872183
70.83333333333334,77.41180184282676,76.27872571676762
75.0,75.9748657407739,76.13676512968365
78.26086956521739,72.91781858451142,76.02566553979186
83.33333333333334,78.21867936222144,75.85284395551572
88.88888888888889,78.1135301292919,75.66356317273711
80.95238095238095,78.23553762775722,75.93396429099228
95.83333333333334,76.71825596013738,75.42696219426384
84.21052631578947,76.87414631373967,75.82295751612963
80.76923076923077,74.16119170340286,75.94020431679817
76.66666666666667,73.08342883502861,76.07998089485007
79.06976744186046,80.20794605257107,75.99810595160164
0.0,82.84883720930233,78.69205569719503
83.33333333333334,79.77760954797587,75.85284395551572
50.0,76.49402390438247,76.98852865218745
