Minute_FT%,Yearly_FT%,Regression_Predicted
72.8643216080402,74.86095493171877,77.73114112760915
73.3969263381028,75.28786937450785,77.73131158103091
76.76717745921898,75.49974154308474,77.73239018736578
74.08350305498982,76.0149933362137,77.73153131124377
76.38821825205216,76.52077303621043,77.73226890625443
76.42357642357642,77.13439106965772,77.73228022219097
78.22299651567944,76.60616198706866,77.73285610388069
77.9375,76.96064468704911,77.73276473432414
78.6479250334672,77.7059099425076,77.73299209688972
79.54729183508489,77.76808778874778,77.73327992788353
76.8046198267565,78.2898710224287,77.73240217032294
77.61467889908256,78.27464721536458,77.73266141950516
77.02448210922788,77.98250278674682,77.73247253447153
78.34890965732087,78.54042729235579,77.7328964007925
78.32618025751073,77.92190863590967,77.73288912653496
73.57142857142858,77.6299016299698,77.73136742826827
77.48538011695906,78.94531745042165,77.73262003906184
76.64233576642336,77.25582658666589,77.73235023335765
78.2258064516129,77.95203670162279,77.73285700316522
82.5136612021858,80.3022798430224,77.73422927696048
70.49180327868852,79.84150073184476,77.73038183306174
78.94736842105263,77.92580740856495,77.73308792996659
73.03370786516854,80.220557682276,77.73119533754289
75.53191489361703,79.17144617090233,77.7319948571721
79.54545454545455,79.7742686839433,77.73327933988217
76.31578947368422,78.72502266203178,77.73224572633805
82.45614035087719,81.70487664086943,77.73421086813799
76.0,79.17811734456969,77.73214466190262
69.23076923076923,76.2462944379807,77.72997825503042
84.84848484848484,81.05892970285329,77.73497650780031
80.76923076923077,81.0219463661472,77.73367099401713
84.90566037735849,79.39613804997036,77.7349948061067
82.85714285714286,78.79424599631443,77.73433920392901
72.72727272727273,80.2470094827741,77.73109726684457
78.57142857142857,78.41373721699793,77.73296761516251
88.88888888888889,77.49311529647537,77.73626958811889
63.63636363636363,77.35677277023996,77.72818783612776
62.5,72.79184029911964,77.72782415728815
50.0,75.61084306571357,77.72382369005255
78.26086956521739,75.45312862004056,77.73286822467219
80.0,78.8917142722839,77.73342481141802
85.71428571428571,75.72418832261351,77.73525359644
50.0,73.45438518037,77.72382369005255
90.9090909090909,70.72958279119811,77.73691612827818
69.56521739130434,72.89038725812759,77.73008529094307
81.81818181818183,79.47413581899663,77.73400669756137
64.70588235294117,75.82634446943487,77.72853012209444
84.61538461538461,78.35281068645052,77.7349019070127
100.0,80.78602620087337,77.739825558995
0.0,82.58426966292134,77.70782182111012
