Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,71.75324675324676,74.51145320505594,-2.758206451809187
1,73.55233853006682,75.22689879752348,-1.6745602674566555
2,76.43884892086331,75.33595636777193,1.1028925530913796
3,76.73068334077713,76.41458591436337,0.31609742641376215
4,76.97841726618705,76.58569724530821,0.3927200208788406
5,77.09320695102686,76.79761235904394,0.29559459198291904
6,77.9623477297896,77.93892256575988,0.023425164029717394
7,76.96774193548387,77.23613889030483,-0.2683969548209575
8,79.84251968503938,77.8382714434369,2.0042482416024825
9,76.68112798264643,77.58806253187636,-0.9069345492299306
10,83.4920634920635,79.28025640730493,4.211807084758561
11,76.16926503340757,79.30805192153822,-3.138786888130653
12,77.51937984496125,78.02641468419858,-0.5070348392373347
13,77.67857142857143,77.30793380456505,0.37063762400637756
14,78.48605577689243,78.24019315806535,0.2458626188270756
15,75.24752475247524,78.48233072029673,-3.2348059678214867
16,82.97872340425532,78.53350908366696,4.445214320588363
17,77.7027027027027,80.1267999637758,-2.4240972610731006
18,89.47368421052632,80.83862418422484,8.635060026301474
19,76.11940298507463,80.74854708422758,-4.629144099152953
20,62.5,78.69247437350002,-16.19247437350002
21,75.0,82.41220512616988,-7.41220512616988
22,100.0,89.9495039077101,10.050496092289904
23,87.5,83.51377725424982,3.986222745750183
24,100.0,80.71077447833066,19.289225521669337
25,80.0,81.72037402893149,-1.720374028931488
26,81.81818181818183,79.82980207940439,1.9883797387774393
27,85.71428571428571,77.89127493102504,7.823010783260671
28,80.0,76.25992063492063,3.7400793650793673
29,87.5,86.17401449507916,1.3259855049208369
30,40.0,70.33953453461334,-30.339534534613335
31,70.0,71.23389486662656,-1.2338948666265566
32,71.42857142857143,73.5997332253334,-2.1711617967619645
35,100.0,78.16666011247001,21.833339887529988
36,66.66666666666666,65.79426708848625,0.8723995781804064
37,50.0,74.68818313484283,-24.68818313484283
38,80.0,79.3001098953605,0.6998901046394934
39,83.33333333333334,80.25880929106735,3.074524042265992
40,57.14285714285714,71.04144295205536,-13.898585809198224
41,50.0,60.0,-10.0
42,90.9090909090909,73.6206757064153,17.28841520267561
43,80.0,70.69701111628251,9.30298888371749
44,33.33333333333333,78.4242273293135,-45.09089399598017
45,70.0,75.69238299000828,-5.692382990008284
46,57.14285714285714,70.89898500733645,-13.75612786447931
47,75.0,76.36829276224812,-1.3682927622481174
