Minute_FT%,Yearly_FT%,Regression_Predicted
69.79768786127167,72.5302135325954,75.11545920017362
73.57142857142858,73.6535822950601,75.99518700759762
74.09326424870466,74.17496737695743,76.1168364243077
73.98496240601504,74.27157029405141,76.09158928892481
75.22170057381325,74.37082777781994,76.37989551881134
76.55636567582725,74.90187084190752,76.69103030363637
75.81063553826199,75.25113418027247,76.51718700351651
75.99502487562188,75.86639296115621,76.5601715220425
74.36305732484077,75.5376894270501,76.17973011244283
78.31010452961672,76.3923134063907,77.09985882555523
77.66798418972331,76.38003659897551,76.95016885952327
78.51162790697674,77.75380368980575,77.14683760139758
80.83491461100569,76.91088526298536,77.68843811800215
73.83720930232558,76.8481623381309,76.05714534485652
76.39484978540773,76.42184046113177,76.6533780028939
78.25,77.58219237484667,77.08584736315834
75.47169811320755,77.29508358495667,76.43817450618343
78.64406779661017,76.43662134459768,77.17771175589608
77.77777777777779,75.97107307443086,76.97576374796604
75.56818181818183,78.85177840543498,76.46066661805553
75.0,78.27251683211585,76.32821307036426
86.11111111111111,78.9739021239961,78.9184157807714
82.89473684210526,79.43218727038185,78.16862025933774
79.48717948717949,80.39612084436682,77.37425647264405
81.25,77.70247411946471,77.78520209496827
70.58823529411765,76.60269576608539,75.29975022946729
85.71428571428571,76.92358994843906,78.82590854111399
78.37837837837837,79.17925385395206,77.11577470528533
68.65671641791045,78.1132721950875,74.84947794091539
83.33333333333334,78.0376482185624,78.27086510316961
76.92307692307693,77.12832251994051,76.77651738562703
88.13559322033898,80.21901821292387,79.39035949495575
91.66666666666666,81.79620964486541,80.21351713597497
76.31578947368422,77.0455243819216,76.63494760185984
84.21052631578947,76.95515365903454,78.47535479083332
84.61538461538461,74.53670831852357,78.56973464667811
66.66666666666666,72.75708453210596,74.38556103755889
82.6086956521739,78.0765602969903,78.1019388394474
71.875,75.38439988760001,75.59971855806224
86.66666666666667,81.13523235502497,79.04792591629175
80.0,79.25378919124542,77.49380429004746
60.0,71.80057938125734,72.8314394113146
75.0,74.50974245303527,76.32821307036426
83.33333333333334,80.42075608869503,78.27086510316961
68.18181818181817,79.69998452607211,74.73877049806896
86.66666666666667,79.84983053143159,79.04792591629175
88.88888888888889,80.38296872348596,79.56596645837317
76.19047619047619,76.02978980497554,76.60573478933644
100.0,79.23027989821884,82.15616916878032
100.0,83.46055979643766,82.15616916878032
