Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,70.66246056782335,73.37528933518875,-2.7128287673654086
1,71.46263910969793,74.14626253960613,-2.683623429908195
2,74.77360931435963,74.85171194205218,-0.0781026276925445
3,73.81684081130916,74.54084377575155,-0.7240029644423913
4,76.8048128342246,75.06011365065248,1.7446991835721235
5,74.10526315789474,74.48689805201991,-0.3816348941251704
6,74.7134670487106,75.49262451737238,-0.7791574686617793
7,76.91131498470948,76.19548224122984,0.7158327434796377
8,74.41651705565529,76.43371555389407,-2.017198498238784
9,77.0139634801289,76.327942421982,0.686021058146892
10,74.65753424657534,76.39977883620904,-1.7422445896336995
11,77.733860342556,76.53111550637546,1.2027448361805426
12,75.73099415204678,76.36424366143164,-0.6332495093848678
13,77.15877437325905,74.77441251210446,2.384361861154588
14,74.57627118644068,75.47260026955439,-0.896329083113713
15,79.09836065573771,77.81472846533187,1.2836321904058394
16,76.38888888888889,75.94104886929641,0.4478400195924763
17,69.11764705882352,74.78793025633055,-5.6702831975070325
18,83.20610687022901,78.02574167376913,5.180365196459874
19,75.72815533980582,76.33419131711368,-0.6060359773078545
20,70.6896551724138,77.88176571780669,-7.192110545392893
21,85.36585365853658,73.32968668422183,12.036166974314753
22,81.57894736842105,73.80592374365216,7.773023624768896
23,83.33333333333334,76.73244341256168,6.600889920771664
24,73.07692307692307,73.11136154043723,-0.034438463514163686
25,78.57142857142857,77.6900728493796,0.8813557220489656
26,71.05263157894737,75.6877368938462,-4.635105314898837
27,85.71428571428571,72.87692775752865,12.83735795675706
28,73.07692307692307,74.79669331199935,-1.7197702350762825
29,73.33333333333333,77.21994859152484,-3.8866152581915117
30,66.66666666666666,71.71747336680284,-5.050806700136178
31,75.0,79.84270389248447,-4.842703892484465
32,55.55555555555556,71.93654714669088,-16.380991591135327
33,100.0,83.01397205588822,16.986027944111783
34,53.84615384615385,68.73673445515934,-14.89058060900549
35,66.66666666666666,73.9692536380686,-7.3025869714019365
36,100.0,76.78571428571429,23.214285714285708
37,100.0,78.65825715931955,21.341742840680453
38,77.77777777777779,79.24848632735649,-1.4707085495787027
39,71.42857142857143,72.15642985638384,-0.7278584278124072
40,66.66666666666666,64.60891812865496,2.057748538011694
41,71.42857142857143,78.75438941227007,-7.3258179836986415
42,75.0,67.13984618176235,7.860153818237649
43,100.0,78.51801468806885,21.481985311931155
44,50.0,59.73432055749129,-9.734320557491287
45,50.0,68.50950659114568,-18.50950659114568
46,75.0,73.23016993470158,1.7698300652984216
47,85.71428571428571,74.51788226768875,11.19640344659696
50,100.0,59.66850828729282,40.33149171270718
