Minute_FT%,Yearly_FT%,Regression_Predicted
72.97535211267606,74.73921229119652,74.80881682322315
74.05022537025113,75.78283741289512,75.01335092329813
75.68649885583524,75.57663571009859,75.3247120279604
76.79648930334614,76.93345609551113,75.53592846271071
77.03081232492998,76.93608640971794,75.58051702048601
78.40707964601769,77.58584730611236,75.84240240650476
77.20588235294117,77.83596170672664,75.61383052082385
79.51524628616107,78.90266105122127,76.05327179494428
80.74807480748075,78.57384544797858,76.28786268310513
80.59701492537313,80.14205210668736,76.25911799453226
80.0,79.67887785592892,76.14551398621596
79.72027972027972,80.91379461526685,76.09228693336846
79.67032967032966,78.67395594602087,76.08278210250283
76.0,77.37551070478249,75.38436713049674
77.27272727272727,75.66761108263995,75.62655022095285
76.52173913043478,78.28990568160181,75.48364715515577
79.64601769911505,78.18096929217928,76.07815585739125
84.21052631578947,81.58105784443902,76.94672120276249
78.57142857142857,76.85612858025819,75.8736758234591
76.0,75.03820735807454,75.38436713049674
75.0,70.31994828221276,75.19408041656695
46.666666666666664,65.04875306563966,69.80262352188919
77.77777777777779,79.64657581480012,75.7226546219275
62.5,72.78094160493369,72.8154964924444
66.66666666666666,74.73210453643709,73.60835780048525
50.0,73.47953216374269,70.43691256832186
33.33333333333333,63.42245989304812,67.26546733615848
75.0,76.67849513905087,75.19408041656695
100.0,77.85438499724214,79.95124826481202
83.33333333333334,71.1968461968462,76.77980303264863
100.0,80.65626054594006,79.95124826481202
50.0,75.67567567567568,70.43691256832186
100.0,80.43043043043043,79.95124826481202
100.0,82.34005710627433,79.95124826481202
70.0,78.01904841517614,74.24264684691792
75.0,68.55325081664282,75.19408041656695
60.0,63.19901404185835,72.3397797076199
60.0,63.23896657120658,72.3397797076199
37.5,69.90294486517675,68.05832864419932
42.857142857142854,73.19549873038247,69.07772175453755
100.0,68.32176360225141,79.95124826481202
83.33333333333334,74.2550515194334,76.77980303264863
62.5,71.95452815171124,72.8154964924444
75.0,77.19127386053759,75.19408041656695
77.77777777777779,70.13807760866584,75.7226546219275
91.66666666666666,75.72158366448825,78.36552564873033
0.0,60.264900662251655,60.92257687183171
