Minute_FT%,Yearly_FT%,Regression_Predicted
72.6470588235294,73.79804554597878,76.1516166807669
73.98779811425402,74.40889056838866,76.37860143249438
72.44014263881814,74.34232572131607,76.11658614266005
75.57875624148888,75.1470101812132,76.64794778343486
74.98869289914066,75.05849656962586,76.54805112030806
77.05711519845111,76.24937043763549,76.89823129726311
76.99731903485255,76.54660591764046,76.888107914259
75.71847507331378,76.31632520727327,76.67160193049598
76.26262626262627,76.20394777309946,76.76372574864824
76.72131147540983,77.35964093166295,76.84138033061285
76.45125958378969,77.48658104196045,76.7956610308228
79.58740499457112,77.72029172360233,77.3266048111477
78.58672376873662,77.9053578701971,77.15719127849766
77.23214285714286,77.26292656527782,76.92786316523956
79.75951903807615,77.5832423085045,77.35574340931073
80.0,78.56987855475263,77.39645640386165
79.87616099071208,77.52405032542326,77.37549068220953
78.02197802197803,77.65972612038009,77.06158083879177
76.38190954773869,77.57369948600831,76.7839201943871
76.47058823529412,78.7601016740528,76.79893333677617
74.32432432432432,79.4677785913878,76.43557471489987
85.1063829787234,79.88591113040806,78.2609578626236
78.94736842105263,78.6040568033473,77.21824776981862
81.08108108108108,76.46213565385017,77.57948148747342
80.76923076923077,78.37850594749966,77.52668579027771
75.75757575757575,80.62189518718395,76.67822160605184
90.2439024390244,81.19070359448558,79.13073067174386
80.64516129032258,80.01126408506238,77.50568105053318
83.33333333333334,79.05523277217904,77.96078374499793
77.14285714285715,74.32907085018002,76.91274725431626
90.0,81.09578756775028,79.08943842727048
59.375,78.67419601085723,73.90468098058092
71.42857142857143,79.42543184046603,75.9453289552255
94.44444444444444,82.04613398585666,79.84187488211886
62.5,70.86048691915548,74.43373786289618
75.0,76.65017645604641,76.54996539215723
88.88888888888889,77.5250603511473,78.90132931355839
91.66666666666666,81.12378469458831,79.37160209783862
85.71428571428571,78.67867695023214,78.36387470295242
50.0,71.94946038616116,72.31751033363514
77.77777777777779,79.09508464746975,77.02023817643746
86.66666666666667,77.21093642122102,78.5251110861342
57.14285714285714,75.5998274714725,73.5267832074986
92.85714285714286,68.79195352291678,79.57314757681587
66.66666666666666,73.21094050850094,75.13914703931653
0.0,63.76811594202898,63.85260021659096
83.33333333333334,75.81180120900872,77.96078374499793
62.5,67.84437531918846,74.43373786289618
