Minute_FT%,Yearly_FT%,Regression_Predicted
70.46204620462046,72.275994016634,76.25978477574577
70.6268656716418,73.66889040718014,76.29657455770844
72.05642973412914,74.09785406332344,76.615671270682
74.7284162378502,74.86095637719788,77.21209232855583
75.5813953488372,74.68515836723826,77.40248801469072
76.15971814445098,75.29823155306912,77.53157695023444
74.51807228915662,74.94622723924363,77.16514090862071
77.53721244925575,75.66175769000928,77.83905103715168
78.14126394052045,76.1879971980772,77.97388294177719
78.6544850498339,77.12973117955698,78.08844036057913
78.57838364167478,77.46634232092737,78.07145356730875
78.28518173345759,78.1012622522913,78.00600720669803
76.99443413729128,76.51197272873333,77.71789607826173
77.43506493506493,77.48978064737598,77.81625042480277
75.28868360277137,75.66157672644667,77.33715106444882
78.73417721518987,76.85201729845741,78.1062286561037
76.63817663817663,77.01094677909738,77.63837491518642
76.53061224489795,77.4402013949591,77.6143651871659
75.77092511013215,77.01303713892325,77.44479344571468
77.0,75.69141965629055,77.71913844895488
81.98757763975155,79.4634942433493,78.83242862762377
84.46601941747572,79.85235078586038,79.3856480637588
81.25,77.75784934020868,78.66779200406594
73.52941176470588,76.84440062499306,76.94445942125174
80.85106382978722,79.90001754463043,78.57874442379895
72.3404255319149,76.93906348241846,76.67906271143637
83.60655737704919,77.28984983763148,79.19380530608029
73.07692307692307,76.52252612534384,76.84345824423697
77.08333333333334,78.91164545172963,77.7377394990551
79.41176470588235,78.66893455442703,78.25747472244352
75.86206896551724,79.2323307720873,77.46513790275881
76.05633802816901,79.16727153650098,77.50850120556652
80.3921568627451,80.04608614445272,78.47631060597548
69.11764705882352,79.01156085616101,75.95969794535789
80.95238095238095,79.43330685200512,78.60135968227947
81.3953488372093,80.39148031430479,78.70023569610122
69.44444444444444,72.77540869276851,76.03264323986853
76.92307692307693,77.52014782107085,77.70196824886239
70.83333333333334,80.3245573882128,76.34266074153882
87.09677419354838,81.40359057788744,79.97286568045214
71.42857142857143,79.11374623951006,76.47552538511181
68.42105263157895,76.06249748300824,75.80420929126939
75.0,71.88232609705989,77.27271324654967
73.07692307692307,81.30701575008158,76.84345824423697
83.87096774193549,81.38878133376384,79.25282503141149
86.36363636363636,81.52125920236782,79.80922007839744
60.0,82.41559592262499,73.9245242285106
78.94736842105263,79.11362266835287,78.15381561971785
100.0,85.81560283687944,82.85302827661478
