Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0.0,70.98360655737706,72.34140748116906,-1.3578009237919986
1.0,71.52439024390243,71.87726148514324,-0.3528712412408055
2.0,73.20261437908496,72.69389980420921,0.5087145748757536
3.0,72.01946472019465,72.73162084123082,-0.7121561210361733
4.0,73.95377888819488,73.38194419997279,0.5718346882220828
5.0,72.11920529801324,73.39664049493123,-1.2774351969179918
6.0,73.831123517097,73.439108630322,0.3920148867750015
7.0,71.58620689655173,73.2259358896761,-1.6397289931243648
8.0,75.83787996882307,74.17681284377215,1.66106712505092
9.0,74.79674796747967,74.27540389861922,0.5213440688604578
10.0,75.32347504621072,74.72329741225705,0.6001776339536633
11.0,75.36101083032491,76.50370693740363,-1.14269610707872
12.0,69.45898778359512,74.19734641098401,-4.738358627388891
13.0,75.12274959083469,73.89016710801869,1.2325824828159995
14.0,75.74626865671642,74.20228660228973,1.5439820544266922
15.0,76.38297872340426,75.47965139596067,0.9033273274435913
16.0,76.6497461928934,73.77780902498715,2.8719371679062533
17.0,75.60975609756098,73.89672456190063,1.713031535660349
18.0,73.86363636363636,75.59276993589134,-1.7291335722549803
19.0,76.07655502392345,76.38020227132753,-0.30364724740408633
20.0,72.52747252747253,74.44853353799756,-1.9210610105250367
21.0,71.22302158273382,72.60647560584385,-1.3834540231100334
22.0,72.79411764705883,74.98272244654291,-2.1886047994840823
23.0,73.38129496402878,75.6174357450885,-2.236140781059717
24.0,72.0,74.23955287444495,-2.2395528744449535
25.0,80.64516129032258,74.60248849958715,6.042672790735423
26.0,86.20689655172413,79.16106577423672,7.04583077748741
27.0,72.85714285714285,72.77281539497858,0.08432746216426779
28.0,72.72727272727273,77.92543919941194,-5.1981664721392065
29.0,74.48979591836735,75.73515748078681,-1.2453615624194612
30.0,79.12087912087912,75.31723051173647,3.8036486091426553
31.0,72.15189873417721,76.17408742465174,-4.022188690474536
32.0,72.72727272727273,77.50736687248215,-4.780094145209418
33.0,79.1044776119403,74.93152471583242,4.172952896107873
34.0,67.3076923076923,74.4942077637884,-7.186515456096089
35.0,75.80645161290323,78.68840737796273,-2.8819557650595016
36.0,84.61538461538461,73.39098965846394,11.224394956920676
37.0,77.77777777777779,78.2831531166723,-0.5053753388945097
38.0,79.16666666666666,79.74112811330029,-0.5744614466336344
39.0,87.2340425531915,79.67476459348688,7.559277959704616
40.0,84.375,73.86097563131692,10.514024368683081
41.0,70.58823529411765,73.86678644484661,-3.2785511507289584
42.0,67.74193548387096,76.02262846234022,-8.280692978469261
43.0,62.06896551724138,74.14054446876456,-12.071578951523179
44.0,81.81818181818183,74.90855616355975,6.909625654622076
45.0,76.92307692307693,71.77638153267496,5.146695390401973
46.0,58.620689655172406,77.38431322540852,-18.763623570236113
47.0,71.73913043478261,76.98993012012235,-5.250799685339743
49.0,100.0,84.27350427350427,15.726495726495727
51.0,100.0,76.61169415292353,23.388305847076467
52.0,100.0,75.85489624721149,24.145103752788515
