Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,72.6470588235294,73.79804554597878,-1.1509867224493746
1,73.98779811425402,74.40889056838866,-0.42109245413463725
2,72.44014263881814,74.34232572131607,-1.9021830824979276
3,75.57875624148888,75.1470101812132,0.4317460602756711
4,74.98869289914066,75.05849656962586,-0.06980367048520009
5,77.05711519845111,76.24937043763549,0.8077447608156234
6,76.99731903485255,76.54660591764046,0.4507131172120893
7,75.71847507331378,76.31632520727327,-0.5978501339594828
8,76.26262626262627,76.20394777309946,0.05867848952681243
9,76.72131147540983,77.35964093166295,-0.6383294562531177
10,76.45125958378969,77.48658104196045,-1.0353214581707562
11,79.58740499457112,77.72029172360233,1.8671132709687868
12,78.58672376873662,77.9053578701971,0.681365898539525
13,77.23214285714286,77.26292656527782,-0.030783708134961785
14,79.75951903807615,77.5832423085045,2.1762767295716543
15,80.0,78.56987855475263,1.4301214452473658
16,79.87616099071208,77.52405032542326,2.3521106652888193
17,78.02197802197803,77.65972612038009,0.3622519015979435
18,76.38190954773869,77.57369948600831,-1.191789938269622
19,76.47058823529412,78.7601016740528,-2.2895134387586893
20,74.32432432432432,79.4677785913878,-5.1434542670634755
21,85.1063829787234,79.88591113040806,5.220471848315341
22,78.94736842105263,78.6040568033473,0.34331161770532503
23,81.08108108108108,76.46213565385017,4.618945427230912
24,80.76923076923077,78.37850594749966,2.390724821731112
25,75.75757575757575,80.62189518718395,-4.8643194296082015
26,90.2439024390244,81.19070359448558,9.053198844538812
27,80.64516129032258,80.01126408506238,0.6338972052601974
28,83.33333333333334,79.05523277217904,4.278100561154304
29,77.14285714285715,74.32907085018002,2.813786292677136
30,90.0,81.09578756775028,8.904212432249722
31,59.375,78.67419601085723,-19.29919601085723
32,71.42857142857143,79.42543184046603,-7.996860411894602
33,94.44444444444444,82.04613398585666,12.398310458587787
34,62.5,70.86048691915548,-8.360486919155477
35,75.0,76.65017645604641,-1.6501764560464096
36,88.88888888888889,77.5250603511473,11.363828537741583
37,91.66666666666666,81.12378469458831,10.542881972078348
38,85.71428571428571,78.67867695023214,7.035608764053563
39,50.0,71.94946038616116,-21.949460386161164
40,77.77777777777779,79.09508464746975,-1.3173068696919614
41,86.66666666666667,77.21093642122102,9.45573024544565
42,57.14285714285714,75.5998274714725,-18.456970328615355
43,92.85714285714286,68.79195352291678,24.065189334226076
44,66.66666666666666,73.21094050850094,-6.544273841834283
45,0.0,63.76811594202898,-63.76811594202898
46,83.33333333333334,75.81180120900872,7.521532124324622
47,62.5,67.84437531918846,-5.344375319188458
