Minute_FT%,Yearly_FT%,Regression_Predicted
74.44253859348198,75.875322122325,76.63790505173166
75.73898494143893,77.0417198045372,76.85243524079951
78.28715365239294,77.069920079673,77.27409489235335
79.05,78.19978577982978,77.40032732105335
79.1644349223353,77.85650715962763,77.41926350423073
78.6255096097845,78.4914060339471,77.33008453482935
80.8913308913309,79.40650458733059,77.7050225865969
79.50036737692872,80.08951705386048,77.47485211621728
80.2007299270073,80.24169506138549,77.5907450033554
80.45397225725095,80.79430907998444,77.63265042047719
81.19349005424955,81.80669485147459,77.75502254413595
86.46464646464646,82.65793124626971,78.62727011775189
77.72925764192141,80.18446677751581,77.18177673603682
79.39914163090128,80.6670865155801,77.45810172892357
80.08130081300813,80.32621938355233,77.57098240350172
83.62068965517241,81.77571831256999,78.15666476412599
81.95876288659794,84.03581693176416,77.88165649676417
83.33333333333334,82.24185704653581,78.10911431504562
79.83193277310924,82.34909838928013,77.52971808675517
84.61538461538461,81.71154571783131,78.32126247248118
75.0,79.1558194677647,76.73015129171436
90.9090909090909,82.51080073989347,79.36271706352855
77.77777777777779,79.3381056353939,77.18980563282479
92.3076923076923,76.4792880222065,79.59415141709464
100.0,80.92418549363715,80.86704036170809
82.35294117647058,78.84296247172936,77.94688337112429
81.25,80.36518248492804,77.7643735592128
100.0,79.13043478260869,80.86704036170809
100.0,81.14345859499274,80.86704036170809
70.0,74.74263350760143,75.90277347771563
58.333333333333336,80.27079845544246,73.97222524505189
60.0,81.54201195000257,74.24801784971814
61.53846153846154,76.48190328520629,74.50259563864083
50.0,71.54150197628458,72.59326222172065
60.0,85.6609040444092,74.24801784971814
66.66666666666666,71.17648875710404,75.35118826838313
46.666666666666664,77.10871329218004,72.04167701238816
66.66666666666666,75.56574213792508,75.35118826838313
71.42857142857143,70.90389160941308,76.13916713885813
66.66666666666666,72.84002296570803,75.35118826838313
75.0,58.973865678044234,76.73015129171436
57.14285714285714,72.34240327405497,73.77523052743314
66.66666666666666,67.98477657507549,75.35118826838313
73.68421052631578,76.06374348427707,76.51242028803048
40.0,50.432503276539975,70.93850659372316
100.0,65.90395514000812,80.86704036170809
66.66666666666666,74.51426763435002,75.35118826838313
100.0,74.64788732394366,80.86704036170809
100.0,74.64788732394366,80.86704036170809
