Minute_FT%,Yearly_FT%,Regression_Predicted
70.25472473294988,72.82267135999132,74.08571848098444
70.5675833820948,73.63720673863557,74.12226127904755
71.85808779314492,73.18343443452552,74.27299593900162
74.95750708215297,73.51053502260258,74.63501710575109
74.17218543046357,74.58422509371887,74.54328925801313
75.14677103718199,74.60784685875394,74.65712368489842
76.12231620039037,75.82925822526035,74.77107019076615
74.78323699421965,75.68045860585401,74.61466185378924
75.6043956043956,75.44074893108787,74.71057556226894
77.00787401574803,75.49995487570433,74.87450591328258
75.18382352941177,76.16866331752874,74.66145152350857
75.42908762420957,76.50502559816,74.69009908148027
75.0,75.23499868091125,74.63998040186019
74.78260869565217,75.94100850612404,74.61458846669339
74.21875,75.12548033929059,74.54872813485453
74.2296918767507,75.11977300406708,74.55000617780979
75.70093457943925,76.29061221062501,74.72185159468768
80.55555555555556,76.53613936133749,75.28888541167814
75.37688442211056,75.02582357232507,74.68400159599356
70.80745341614907,74.29272359796555,74.1502787950721
76.42276422764228,76.83786095224943,74.80616339217941
77.90697674418605,76.3089039711614,74.97952372095098
67.94871794871796,72.34851200550966,73.81637019709123
75.70093457943925,73.66968893943871,74.72185159468768
71.73913043478261,77.87898566537598,74.25910137435834
61.53846153846154,70.14966628432828,73.06763364730128
73.68421052631578,77.40830100826547,74.48629237321909
82.97872340425532,77.92782035831715,75.57191844787533
70.37037037037037,74.60793593285081,74.09922622701188
66.66666666666666,74.33890194983965,73.66662288713324
70.58823529411765,74.46964051579208,74.12467348229886
87.2340425531915,75.43009254031966,76.06895207241675
60.86956521739131,72.79819822289403,72.98950461601885
83.63636363636363,75.7055765472642,75.64873273530446
81.63265306122449,73.89646397506681,75.41469352582652
79.03225806451613,74.92568710301397,75.11095984446999
65.0,71.4447880868496,73.47195138418786
60.0,77.20252735587474,72.88793687535168
67.44186046511628,73.43950933451451,73.75716777222412
94.44444444444444,75.75222096676768,76.91114793622305
75.86206896551724,70.58961007076047,74.74067255855607
88.23529411764706,71.54897494269821,76.18590116054415
84.0,67.81872508789053,75.69120651776528
74.07407407407408,70.71395612200136,74.53182956689052
61.904761904761905,67.62184592812079,73.11041859300356
58.620689655172406,74.75081245827471,72.72682942463827
77.14285714285715,73.05812897638103,74.89027233421854
87.8048780487805,84.45331716614585,76.13562731473328
75.0,76.21701162734597,74.63998040186019
