Minute_FT%,Yearly_FT%,Regression_Predicted
69.02313624678663,70.51810510636736,74.53893630285827
73.20261437908496,70.87552572523543,74.23842791589874
72.54901960784314,71.92644859810201,74.28542199128658
74.01960784313727,72.77435792727768,74.17968532166394
68.01152737752162,71.89047319511431,74.6116719267601
72.10179076343073,72.37585063702481,74.31757816351238
73.68972746331237,72.68113036943215,74.20340402952479
74.62857142857143,72.80429309936403,74.13590027028116
70.36199095022624,73.7300753826589,74.44267139739206
76.49513212795549,73.56776443628374,74.00169281012022
71.71561051004637,73.45125890511298,74.34534488494187
77.85234899328859,74.48638909327543,73.90410764803893
72.6470588235294,72.88920561410727,74.2783728799784
71.96531791907515,73.67723419284178,74.32739068867052
73.06397306397307,73.80638366384332,74.24839635613253
77.12177121771218,75.13865375769412,73.95663687344397
73.97260273972603,75.78048205884086,74.18306503256512
72.18934911242604,76.0679091583208,74.3112826363225
70.8029197080292,73.99958424278208,74.41096820728622
71.95121951219512,73.2668057836927,74.32840437731205
75.75757575757575,71.92234646647017,74.054723803019
76.59574468085107,73.05139185935973,73.99445867345973
86.66666666666667,74.66486084811962,73.2703499629092
78.18181818181819,74.40298476591602,73.88041850521682
56.25,68.14689841977582,75.4573367462709
75.0,77.67100447577197,74.10919420858218
52.77777777777778,75.42537842289464,75.7069927717688
79.41176470588235,75.70060501710007,73.79198419971425
79.16666666666666,73.75075969404718,73.80960697798469
65.51724137931035,76.63956100136028,74.79101342304543
78.72340425531915,73.19022574788406,73.84147795996314
74.19354838709677,74.51434996714491,74.16717883385911
85.0,74.35124654625037,73.39018485514819
75.0,75.6424240020673,74.10919420858218
77.77777777777779,80.96467971648049,73.90946938818385
94.44444444444444,80.6396546350007,72.71112046579388
60.0,65.6722294434438,75.18770823873315
58.333333333333336,72.98385907500199,75.30754313097215
88.88888888888889,73.29660585331084,73.11057010659054
84.61538461538461,72.88976852381926,73.4178390610495
76.47058823529412,65.65360536287226,74.00345753895954
55.55555555555556,79.54393000802324,75.50726795137047
80.0,76.49850440052283,73.74968953186519
55.55555555555556,67.69654791396933,75.50726795137047
91.66666666666666,75.15008509333731,72.91084528619221
100.0,76.33039184327104,72.31167082499722
81.25,79.30903109744312,73.65981336268594
81.81818181818183,75.79493531919243,73.61896055851355
0.0,90.83266613290633,79.50176435933703
