Minute,Minute_Average_FT%,Season_Average_FT%,Difference
0,72.42614145031334,74.66527864207934,-2.2391371917660052
1,73.14814814814815,75.64890078761321,-2.5007526394650625
2,77.8814489571899,76.42958748155175,1.4518614756381538
3,77.72901810202963,76.57257688424633,1.1564412177832963
4,77.76517300056722,77.54950078235422,0.2156722182130011
5,78.81656804733727,78.02779074000422,0.7887773073330493
6,78.49106551952349,78.86835940336499,-0.377293883841503
7,81.99052132701422,79.09033099468678,2.9001903323274405
8,79.94214079074253,79.97655054014061,-0.034409749398079725
9,82.59587020648968,80.63610692835638,1.9597632781332948
10,82.40574506283662,81.57671805333794,0.8290270094986738
11,81.0379241516966,82.09423698481179,-1.0563128331151859
12,78.27868852459017,81.28129509833093,-3.0026065737407635
13,77.90697674418605,79.25904882404437,-1.352072079858317
14,81.15942028985508,80.96616716718518,0.19325312266990124
15,78.69822485207101,80.87627274959318,-2.178047897522177
16,84.7953216374269,83.0386754937163,1.7566461437105971
17,81.45695364238411,83.08128717769397,-1.6243335353098587
18,79.48717948717949,84.64582423349046,-5.158644746310969
19,81.3953488372093,84.61248034976146,-3.2171315125521573
20,78.37837837837837,82.99883191343189,-4.620453535053514
21,92.85714285714286,82.48417058532316,10.372972271819705
22,66.66666666666666,76.326665424842,-9.659998758175348
23,87.5,84.49197860962568,3.0080213903743243
24,80.0,81.64208338027208,-1.6420833802720836
25,50.0,81.11888111888112,-31.11888111888112
26,66.66666666666666,80.84195385970291,-14.175287193036255
27,83.33333333333334,80.33814607987809,2.9951872534552564
29,100.0,86.90368595638371,13.096314043616289
30,100.0,78.81166073668456,21.18833926331544
31,100.0,84.35374149659864,15.646258503401356
32,100.0,81.95834855681403,18.04165144318597
33,90.0,82.70870664555378,7.291293354446225
34,50.0,84.54810495626822,-34.54810495626822
35,100.0,88.23529411764706,11.764705882352942
36,77.77777777777779,84.75609946613638,-6.978321688358591
37,72.72727272727273,73.04924793973726,-0.32197521246452254
38,71.42857142857143,66.69095288476257,4.737618543808864
39,84.61538461538461,75.1559213335788,9.45946328180581
40,33.33333333333333,70.78993055555556,-37.45659722222223
41,75.0,82.48403345351856,-7.484033453518563
42,66.66666666666666,68.78689370485036,-2.1202270381836996
43,60.0,68.05720496784262,-8.057204967842623
44,50.0,68.61413595841681,-18.61413595841681
45,50.0,69.79848044985717,-19.798480449857166
46,71.42857142857143,78.8296519156245,-7.401080487053065
47,61.53846153846154,78.35608541221985,-16.817623873758315
